version,direction,model,id,top_candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
claude-version,CE,google__gemini-3-flash-preview,057,B,12.0,5.0,4.074074,35.0,0.037723,0.589831,0.491071,5.0,7.0,0.776,112.0,4.0,28.0,3.853661197,-0.208647549,0.928172587,1.109553353,-1.942419441,-0.147175792,-0.016560445,0.791753912,4.694554152,-1.727525489,5.921481528,9.342405822,-0.090531093
claude-version,CE,google__gemini-3-flash-preview,058,A,9.0,6.0,3.037037,15.0,0.056241,0.526786,0.392857,12.0,2.0,0.536585,56.0,2.0,28.0,2.472816566,0.343622301,-0.629119467,-0.598818503,-1.574872892,-0.593034178,-0.854610144,3.089737734,0.933253835,-1.873938385,1.844238812,2.955746113,-0.090531093
claude-version,CE,google__gemini-3-flash-preview,059,A,7.0,6.0,2.75,13.0,0.049107,0.771667,0.655738,0.0,3.0,0.629213,61.0,5.0,12.2,1.552253478,0.343622301,-1.060155621,-0.769655689,-1.716469019,1.138780359,1.388525691,-0.849663104,1.685513898,-1.817292253,2.20827834,12.535735676,-1.347922129
claude-version,CE,google__gemini-3-flash-preview,060,B,8.0,7.0,3.35,39.0,0.027917,0.656863,0.532258,9.0,4.0,0.673077,124.0,4.0,31.0,2.012535022,0.895892151,-0.1591509,1.451227724,-2.137049609,0.326878921,0.33488388,2.104887524,2.437773962,-1.79046747,6.795176396,9.342405822,0.14821404
claude-version,CE,google__gemini-3-flash-preview,061,B,14.0,6.0,3.114583,28.0,0.032444,0.597222,0.405941,12.0,1.0,0.681818,101.0,5.0,20.2,4.774224285,0.343622301,-0.512670614,0.511623203,-2.047197399,-0.094906154,-0.742965753,3.089737734,0.180993771,-1.785121961,5.120594566,12.535735676,-0.71126844
claude-version,CE,google__gemini-3-flash-preview,062,A,8.0,6.0,3.884058,36.0,0.056291,0.605556,0.583333,5.0,0.0,0.635417,72.0,3.0,24.0,2.012535022,0.343622301,0.642830399,1.194971946,-1.573880489,-0.035967558,0.770701465,0.791753912,-0.571266292,-1.813498231,3.009165302,6.149075968,-0.408857938
claude-version,CE,google__gemini-3-flash-preview,063,C,5.0,4.0,3.527273,17.0,0.064132,0.52069,0.586207,3.0,0.0,0.689189,58.0,3.0,19.333333,0.631690391,-0.7609174,0.10705545,-0.427981317,-1.418251776,-0.636145491,0.795225004,0.135187105,-0.571266292,-1.780614267,1.989854623,6.149075968,-0.780239283
claude-version,CE,google__gemini-3-flash-preview,064,C,9.0,6.0,3.829787,43.0,0.040742,0.438462,0.53125,6.0,11.0,0.617021,96.0,2.0,48.0,2.472816566,0.343622301,0.56133302,1.792902095,-1.882498119,-1.217667314,0.326282722,1.120037315,7.703594406,-1.824748201,4.756555038,2.955746113,1.501103129
claude-version,CE,google__gemini-3-flash-preview,065,C,11.0,6.0,3.953704,30.0,0.036608,0.534314,0.508929,0.0,3.0,0.60241,112.0,4.0,28.0,3.393379654,0.343622301,0.747416023,0.682460389,-1.964550038,-0.539795667,0.135819984,-0.849663104,1.685513898,-1.833683476,5.921481528,9.342405822,-0.090531093
claude-version,CE,google__gemini-3-flash-preview,066,C,6.0,6.0,3.557377,19.0,0.058318,0.411538,0.390625,7.0,0.0,0.522523,64.0,3.0,21.333333,1.091971935,0.343622301,0.15226186,-0.257144132,-1.533648452,-1.408075613,-0.873655565,1.448320718,-0.571266292,-1.882537922,2.426702057,6.149075968,-0.621075861
claude-version,CE,google__gemini-3-flash-preview,067,A,12.0,6.0,3.712766,24.0,0.039498,0.623,0.44898,13.0,10.0,0.724771,98.0,4.0,24.5,3.853661197,0.343622301,0.385605564,0.169948832,-1.907189118,0.087397558,-0.375718507,3.418021137,6.951334342,-1.758854295,4.902170849,9.342405822,-0.369067082
claude-version,CE,google__gemini-3-flash-preview,068,C,8.0,7.0,3.276923,25.0,0.050414,0.467105,0.514706,5.0,7.0,0.655914,68.0,3.0,22.666667,2.012535022,0.895892151,-0.26888877,0.255367425,-1.690527592,-1.015102135,0.185114516,0.791753912,4.694554152,-1.800963406,2.71793368,6.149075968,-0.51496686
claude-version,CE,google__gemini-3-flash-preview,069,C,8.0,8.0,3.162791,34.0,0.036777,0.657292,0.617978,3.0,6.0,0.537931,89.0,3.0,29.666667,2.012535022,1.448162002,-0.440277888,1.02413476,-1.961195714,0.329912837,1.066323595,0.135187105,3.942294088,-1.873115246,4.246899698,6.149075968,0.042105118
claude-version,CE,google__gemini-3-flash-preview,070,C,14.0,9.0,3.453704,46.0,0.031979,0.603704,0.504505,19.0,3.0,0.617834,111.0,3.0,37.0,4.774224285,2.000431852,-0.003421244,2.049157874,-2.056426751,-0.049065023,0.098070459,5.387721556,1.685513898,-1.824251016,5.848673622,6.149075968,0.625704306
claude-version,CE,google__gemini-3-flash-preview,071,A,6.0,7.0,3.985714,41.0,0.056939,0.4375,0.527778,5.0,3.0,0.632653,72.0,2.0,36.0,1.091971935,0.895892151,0.795484625,1.62206491,-1.56101894,-1.224470642,0.296656512,0.791753912,1.685513898,-1.81518854,3.009165302,2.955746113,0.546122595
claude-version,CE,google__gemini-3-flash-preview,072,C,12.0,8.0,3.038462,28.0,0.038955,0.576667,0.45122,6.0,4.0,0.577236,82.0,4.0,20.5,3.853661197,1.448162002,-0.626979581,0.511623203,-1.917966619,-0.240272465,-0.356604823,1.120037315,2.437773962,-1.849078494,3.737244359,9.342405822,-0.687393927
claude-version,CE,google__gemini-3-flash-preview,073,B,9.0,5.0,3.042857,16.0,0.043469,0.486842,0.581081,6.0,3.0,0.62963,74.0,4.0,18.5,2.472816566,-0.208647549,-0.620379722,-0.51339991,-1.828372434,-0.875520773,0.751485387,1.120037315,1.685513898,-1.817037239,3.154781113,9.342405822,-0.846557349
claude-version,CE,google__gemini-3-flash-preview,074,C,6.0,5.0,3.1875,23.0,0.049805,0.693333,0.522388,6.0,0.0,0.776316,67.0,3.0,22.333333,1.091971935,-0.208647549,-0.403173012,0.084530239,-1.702615067,0.584797159,0.250664211,1.120037315,-0.571266292,-1.727332241,2.645125774,6.149075968,-0.54149415
claude-version,CE,google__gemini-3-flash-preview,075,B,12.0,11.0,5.183099,50.0,0.073001,0.645,0.430556,12.0,3.0,0.597938,72.0,1.0,72.0,3.853661197,3.104971552,2.593567188,2.390832245,-1.242219249,0.242983004,-0.532928555,3.089737734,1.685513898,-1.836418303,3.009165302,-0.237583741,3.411064195
claude-version,CE,google__gemini-3-flash-preview,076,B,14.0,7.0,3.432692,36.0,0.033007,0.417213,0.476636,8.0,3.0,0.637681,107.0,3.0,35.666667,4.774224285,0.895892151,-0.034974429,1.194971946,-2.036022936,-1.36794164,-0.139732777,1.776604121,1.685513898,-1.812113695,5.557442,6.149075968,0.519595385
claude-version,CE,google__gemini-3-flash-preview,077,B,5.0,5.0,3.777778,28.0,0.059965,0.47973,0.621212,0.0,1.0,0.633333,66.0,3.0,22.0,0.631690391,-0.208647549,0.483232429,0.511623203,-1.500958682,-0.925817304,1.093918976,-0.849663104,0.180993771,-1.81477269,2.572317868,6.149075968,-0.56802136
claude-version,CE,google__gemini-3-flash-preview,078,B,6.0,6.0,5.398148,51.0,0.049983,0.62037,0.609091,6.0,0.0,0.858407,110.0,2.0,55.0,1.091971935,0.343622301,2.916500795,2.476250838,-1.69908211,0.068798025,0.990491762,1.120037315,-0.571266292,-1.677129952,5.775865717,2.955746113,2.058175106
claude-version,CE,google__gemini-3-flash-preview,079,A,10.0,6.0,4.25,34.0,0.046196,0.626923,0.4,15.0,0.0,0.598425,95.0,3.0,31.666667,2.93309811,0.343622301,1.192356181,1.02413476,-1.774246749,0.115141272,-0.793659679,4.074587943,-0.571266292,-1.836120481,4.683747132,6.149075968,0.20126854
claude-version,CE,google__gemini-3-flash-preview,080,C,14.0,9.0,3.076923,43.0,0.047337,0.458571,0.382353,8.0,2.0,0.630435,68.0,3.0,22.666667,4.774224285,2.000431852,-0.569223677,1.792902095,-1.751600102,-1.075455144,-0.944239668,1.776604121,0.933253835,-1.816544945,2.71793368,6.149075968,-0.51496686
claude-version,CE,google__gemini-3-flash-preview,081,C,7.0,6.0,3.045455,16.0,0.046143,0.670588,0.492754,0.0,3.0,0.561905,69.0,3.0,23.0,1.552253478,0.343622301,-0.616478371,-0.51339991,-1.775298697,0.423943023,-0.002199584,-0.849663104,1.685513898,-1.858454081,2.790741585,6.149075968,-0.488439649
claude-version,CE,google__gemini-3-flash-preview,082,C,12.0,9.0,3.590909,36.0,0.040806,0.61,0.417582,17.0,6.0,0.638655,91.0,3.0,30.333333,3.853661197,2.000431852,0.20261601,1.194971946,-1.881227843,-0.004539297,-0.643634328,4.731154749,3.942294088,-1.811518051,4.392515509,6.149075968,0.095159539
claude-version,CE,google__gemini-3-flash-preview,083,A,11.0,7.0,3.809524,43.0,0.045351,0.703409,0.528736,11.0,0.0,0.644068,87.0,3.0,29.0,3.393379654,0.895892151,0.530904589,1.792902095,-1.791018368,0.656055294,0.304831025,2.761454331,-0.571266292,-1.808207761,4.101283887,6.149075968,-0.010949382
claude-version,CE,google__gemini-3-flash-preview,084,C,14.0,7.0,3.353535,32.0,0.033874,0.502174,0.38835,6.0,0.0,0.700787,103.0,4.0,25.75,4.774224285,0.895892151,-0.153842481,0.853297575,-2.01881466,-0.76709186,-0.8930679,1.120037315,-0.571266292,-1.773521576,5.266210377,9.342405822,-0.269589943
claude-version,CE,google__gemini-3-flash-preview,085,C,15.0,7.0,2.793478,16.0,0.030364,0.477679,0.463918,6.0,2.0,0.562092,97.0,5.0,19.4,5.234505829,0.895892151,-0.994865815,-0.51339991,-2.088481383,-0.940322111,-0.248254129,1.120037315,0.933253835,-1.858339722,4.829362943,12.535735676,-0.774933809
claude-version,CE,google__gemini-3-flash-preview,086,A,12.0,9.0,3.255814,29.0,0.037858,0.482692,0.511111,7.0,4.0,0.576642,90.0,4.0,22.5,3.853661197,2.000431852,-0.300587618,0.597041796,-1.939739951,-0.904869846,0.15443876,1.448320718,2.437773962,-1.849441752,4.319707604,9.342405822,-0.528230505
claude-version,CE,google__gemini-3-flash-preview,087,A,6.0,6.0,2.849057,22.0,0.053756,0.705,0.625,0.0,1.0,0.675676,56.0,3.0,18.666667,1.091971935,0.343622301,-0.911404246,-0.000888353,-1.624195344,0.66730695,1.12624158,-0.849663104,0.180993771,-1.788878066,1.844238812,6.149075968,-0.833293704
claude-version,CE,google__gemini-3-flash-preview,088,B,15.0,5.0,3.897436,28.0,0.033311,0.756897,0.454545,14.0,9.0,0.689189,121.0,4.0,30.25,5.234505829,-0.208647549,0.6629198,0.511623203,-2.029989123,1.034325947,-0.328232949,3.74630454,6.199074279,-1.780614267,6.576752679,9.342405822,0.088527756
claude-version,CE,google__gemini-3-flash-preview,089,C,13.0,4.0,3.195402,19.0,0.036729,0.6775,0.423913,15.0,2.0,0.666667,92.0,5.0,18.4,4.313942741,-0.7609174,-0.39130678,-0.257144132,-1.962148422,0.472825142,-0.589612573,4.074587943,0.933253835,-1.79438747,4.465323415,12.535735676,-0.85451552
claude-version,CE,google__gemini-3-flash-preview,090,A,6.0,7.0,3.28,30.0,0.0656,0.408696,0.403846,3.0,1.0,0.597403,52.0,2.0,26.0,1.091971935,0.895892151,-0.264268117,0.682460389,-1.389114811,-1.428174424,-0.760842167,0.135187105,0.180993771,-1.836745479,1.553007189,2.955746113,-0.249694516
claude-version,CE,google__gemini-3-flash-preview,091,B,16.0,7.0,2.934783,24.0,0.0319,0.561224,0.395833,9.0,4.0,0.52439,96.0,4.0,24.0,5.694787373,0.895892151,-0.782671695,0.169948832,-2.057994749,-0.349486377,-0.82921625,2.104887524,2.437773962,-1.881396168,4.756555038,9.342405822,-0.408857938
claude-version,CE,google__gemini-3-flash-preview,092,B,15.0,7.0,3.01,22.0,0.0301,0.677358,0.561905,14.0,2.0,0.786885,105.0,5.0,21.0,5.234505829,0.895892151,-0.669720242,-0.000888353,-2.093721274,0.471820908,0.587858602,3.74630454,0.933253835,-1.720868828,5.411826189,12.535735676,-0.647603071
claude-version,CE,google__gemini-3-flash-preview,093,B,10.0,6.0,3.474576,18.0,0.058891,0.471875,0.403226,0.0,3.0,0.65,62.0,3.0,20.666667,2.93309811,0.343622301,0.027921707,-0.342562725,-1.522275508,-0.981368381,-0.766132561,-0.849663104,1.685513898,-1.80458008,2.281086246,6.149075968,-0.674130282
claude-version,CE,google__gemini-3-flash-preview,094,B,15.0,7.0,3.138614,40.0,0.031075,0.461538,0.466667,14.0,4.0,0.640288,105.0,4.0,26.25,5.234505829,0.895892151,-0.476583873,1.536646317,-2.074369406,-1.054472325,-0.224797202,3.74630454,2.437773962,-1.810519399,5.411826189,9.342405822,-0.229799088
claude-version,CE,google__gemini-3-flash-preview,095,C,8.0,7.0,3.364706,16.0,0.039585,0.655814,0.465909,3.0,3.0,0.622951,88.0,3.0,29.333333,2.012535022,0.895892151,-0.137067274,-0.51339991,-1.905462336,0.319460324,-0.231265136,0.135187105,1.685513898,-1.821121743,4.174091793,6.149075968,0.015577828
claude-version,CE,google__gemini-3-flash-preview,096,B,11.0,6.0,2.990654,30.0,0.02795,0.802586,0.621622,9.0,6.0,0.646667,111.0,4.0,27.75,3.393379654,0.343622301,-0.698771637,0.682460389,-2.136394623,1.35744156,1.097417462,2.104887524,3.942294088,-1.806618357,5.848673622,9.342405822,-0.110426521
claude-version,CE,google__gemini-3-flash-preview,097,B,8.0,6.0,4.376623,41.0,0.056839,0.463415,0.493671,11.0,3.0,0.56,79.0,2.0,39.5,2.012535022,0.343622301,1.382502716,1.62206491,-1.563003746,-1.041198057,0.00562508,2.761454331,1.685513898,-1.859619073,3.518820642,2.955746113,0.824658584
claude-version,CE,google__gemini-3-flash-preview,098,C,16.0,7.0,3.742857,37.0,0.035646,0.727,0.481481,9.0,2.0,0.657343,108.0,3.0,36.0,5.694787373,0.895892151,0.430792453,1.280390539,-1.983643881,0.822892397,-0.098390903,2.104887524,0.933253835,-1.800089509,5.630249906,6.149075968,0.546122595
claude-version,CE,google__gemini-3-flash-preview,099,B,6.0,6.0,3.59322,32.0,0.060902,0.444444,0.409836,0.0,4.0,0.6,61.0,2.0,30.5,1.091971935,0.343622301,0.20608638,0.853297575,-1.482361041,-1.175362217,-0.709730129,-0.849663104,2.437773962,-1.835157298,2.20827834,2.955746113,0.108423184
claude-version,CE,google__gemini-3-flash-preview,100,B,5.0,9.0,3.431373,41.0,0.067282,0.609259,0.576923,6.0,0.0,0.631579,52.0,1.0,52.0,0.631690391,2.000431852,-0.036955138,1.62206491,-1.355730358,-0.009779698,0.716005612,1.120037315,-0.571266292,-1.815845339,1.553007189,-0.237583741,1.819429973
claude-version,CE,google__gemini-3-flash-preview,101,B,15.0,10.0,3.219697,47.0,0.024392,0.614085,0.382353,8.0,0.0,0.685897,136.0,4.0,34.0,5.234505829,2.552701702,-0.354823597,2.134576467,-2.207014054,0.024350091,-0.944239668,1.776604121,-0.571266292,-1.782627471,7.668871264,9.342405822,0.386959173
claude-version,CE,google__gemini-3-flash-preview,102,C,8.0,6.0,3.290323,28.0,0.05307,0.518182,0.59375,8.0,2.0,0.623656,64.0,2.0,32.0,2.012535022,0.343622301,-0.248766331,0.511623203,-1.63781112,-0.653882232,0.859588627,1.776604121,0.933253835,-1.820690605,2.426702057,2.955746113,0.227795751
claude-version,CE,google__gemini-3-flash-preview,103,A,6.0,5.0,3.092593,16.0,0.05727,0.672222,0.446429,0.0,3.0,0.564103,56.0,2.0,28.0,1.091971935,-0.208647549,-0.545692437,-0.51339991,-1.554449229,0.435498779,-0.397485921,-0.849663104,1.685513898,-1.857109907,1.844238812,2.955746113,-0.090531093
claude-version,CE,google__gemini-3-flash-preview,104,C,11.0,5.0,3.49505,22.0,0.034604,0.50566,0.509434,3.0,0.0,0.722689,106.0,5.0,21.2,3.393379654,-0.208647549,0.058666991,-0.000888353,-2.004325569,-0.742438639,0.140129096,0.135187105,-0.571266292,-1.760127531,5.484634094,12.535735676,-0.631686729
claude-version,CE,google__gemini-3-flash-preview,105,B,14.0,7.0,3.542636,35.0,0.027462,0.584507,0.315789,11.0,5.0,0.794872,133.0,4.0,33.25,4.774224285,0.895892151,0.130125676,1.109553353,-2.146080481,-0.18482747,-1.512223256,2.761454331,3.190034025,-1.715984423,7.450447547,9.342405822,0.32727289
claude-version,CE,google__gemini-3-flash-preview,106,A,9.0,6.0,3.814815,18.0,0.070645,0.465385,0.392857,6.0,0.0,0.712329,56.0,2.0,28.0,2.472816566,0.343622301,0.538849949,-0.342562725,-1.288981301,-1.027266088,-0.854610144,1.120037315,-0.571266292,-1.76646313,1.844238812,2.955746113,-0.090531093
claude-version,CE,google__gemini-3-flash-preview,107,C,10.0,7.0,3.360656,22.0,0.055093,0.503333,0.453125,3.0,1.0,0.619565,64.0,3.0,21.333333,2.93309811,0.895892151,-0.143149056,-0.000888353,-1.597658476,-0.758895336,-0.340349659,0.135187105,0.180993771,-1.823192433,2.426702057,6.149075968,-0.621075861
claude-version,CE,google__gemini-3-flash-preview,108,A,13.0,6.0,3.990385,43.0,0.038369,0.851786,0.598131,12.0,2.0,0.730769,107.0,3.0,35.666667,4.313942741,0.343622301,0.802498947,1.792902095,-1.929597588,1.705387196,0.896971238,3.089737734,0.933253835,-1.755186252,5.557442,6.149075968,0.519595385
claude-version,CE,google__gemini-3-flash-preview,109,B,9.0,7.0,3.483871,29.0,0.056191,0.738333,0.53125,6.0,7.0,0.436975,64.0,2.0,32.0,2.472816566,0.895892151,0.041879772,0.597041796,-1.575865295,0.903040118,0.326282722,1.120037315,4.694554152,-1.93485432,2.426702057,2.955746113,0.227795751
claude-version,CE,google__gemini-3-flash-preview,110,C,9.0,6.0,3.376344,25.0,0.036305,0.691837,0.552083,3.0,3.0,0.692308,96.0,3.0,32.0,2.472816566,0.343622301,-0.119590786,0.255367425,-1.970564003,0.574217349,0.504048513,0.135187105,1.685513898,-1.77870686,4.756555038,6.149075968,0.227795751
claude-version,CE,google__gemini-3-flash-preview,111,C,10.0,6.0,3.618421,32.0,0.047611,0.511957,0.474359,5.0,0.0,0.651376,78.0,2.0,39.0,2.93309811,0.343622301,0.24393008,0.853297575,-1.746161731,-0.697905841,-0.159162178,0.791753912,-0.571266292,-1.803738595,3.446012736,2.955746113,0.784867729
claude-version,CE,google__gemini-3-flash-preview,112,C,9.0,6.0,3.355263,31.0,0.044148,0.531395,0.487179,9.0,0.0,0.59292,78.0,2.0,39.0,2.472816566,0.343622301,-0.151247587,0.767878982,-1.814895595,-0.560439027,-0.049770471,2.104887524,-0.571266292,-1.839487032,3.446012736,2.955746113,0.784867729
claude-version,CE,google__gemini-3-flash-preview,113,C,13.0,6.0,4.067961,34.0,0.039495,0.604545,0.490566,5.0,3.0,0.65,106.0,3.0,35.333333,4.313942741,0.343622301,0.91899285,1.02413476,-1.907248662,-0.043117416,-0.020869557,0.791753912,1.685513898,-1.80458008,5.484634094,6.149075968,0.493068095
claude-version,CE,google__gemini-3-flash-preview,114,C,11.0,5.0,3.483871,22.0,0.037461,0.52875,0.44898,8.0,9.0,0.652174,98.0,5.0,19.6,3.393379654,-0.208647549,0.041879772,-0.000888353,-1.947619635,-0.579144641,-0.375718507,1.776604121,6.199074279,-1.803250582,4.902170849,12.535735676,-0.759017467
claude-version,CE,google__gemini-3-flash-preview,115,A,10.0,5.0,4.166667,31.0,0.046296,0.42766,0.510638,4.0,2.0,0.696429,94.0,4.0,23.5,2.93309811,-0.208647549,1.067217137,0.767878982,-1.772261942,-1.294059769,0.150402701,0.463470509,0.933253835,-1.776186686,4.610939226,9.342405822,-0.448648793
claude-version,CE,google__gemini-3-flash-preview,116,B,11.0,4.0,3.56338,20.0,0.050188,0.447368,0.337838,12.0,3.0,0.613861,74.0,3.0,24.666667,3.393379654,-0.7609174,0.161276412,-0.171725539,-1.695013256,-1.154683497,-1.324081466,3.089737734,1.685513898,-1.826680682,3.154781113,6.149075968,-0.355803437
claude-version,CE,google__gemini-3-flash-preview,117,C,13.0,6.0,3.28125,23.0,0.03418,0.4925,0.48,3.0,0.0,0.627586,100.0,4.0,25.0,4.313942741,0.343622301,-0.262391024,0.084530239,-2.012741151,-0.835507025,-0.11102812,0.135187105,-0.571266292,-1.818287235,5.04778666,9.342405822,-0.329276227
claude-version,CE,google__gemini-3-flash-preview,118,B,6.0,7.0,3.383562,32.0,0.04635,0.534091,0.592105,3.0,1.0,0.607843,76.0,3.0,25.333333,1.091971935,0.895892151,-0.108751699,0.853297575,-1.771190146,-0.541372737,0.845552016,0.135187105,0.180993771,-1.830360956,3.300396925,6.149075968,-0.302749016
claude-version,CE,google__gemini-3-flash-preview,119,A,12.0,6.0,2.8125,16.0,0.035156,0.55119,0.411765,3.0,4.0,0.631148,85.0,5.0,17.0,3.853661197,0.343622301,-0.966300962,-0.51339991,-1.993369435,-0.420447485,-0.693270175,0.135187105,2.437773962,-1.816108914,3.955668076,12.535735676,-0.965929916
claude-version,CE,google__gemini-3-flash-preview,120,B,9.0,6.0,5.333333,51.0,0.098765,0.514063,0.472727,11.0,4.0,0.615385,55.0,1.0,55.0,2.472816566,0.343622301,2.81916976,2.476250838,-0.73085359,-0.683012071,-0.173087862,2.761454331,2.437773962,-1.825748688,1.771430906,-0.237583741,2.058175106
claude-version,CE,google__gemini-3-flash-preview,121,C,10.0,8.0,4.027027,48.0,0.03628,0.491346,0.45614,9.0,3.0,0.684564,114.0,3.0,38.0,2.93309811,1.448162002,0.857523305,2.219995059,-1.971060205,-0.843668189,-0.314622983,2.104887524,1.685513898,-1.78344266,6.067097339,6.149075968,0.705286018
claude-version,CE,google__gemini-3-flash-preview,122,C,7.0,7.0,3.883721,30.0,0.04516,0.572619,0.5,3.0,1.0,0.755102,88.0,2.0,44.0,1.552253478,0.895892151,0.642324334,0.682460389,-1.794809349,-0.268900188,0.059629769,0.135187105,0.180993771,-1.740305543,4.174091793,2.955746113,1.182776284
claude-version,CE,google__gemini-3-flash-preview,123,B,10.0,9.0,3.134146,46.0,0.038221,0.574444,0.517647,9.0,0.0,0.596639,85.0,3.0,28.333333,2.93309811,2.000431852,-0.483293355,2.049157874,-1.932535102,-0.255993668,0.210209758,2.104887524,-0.571266292,-1.837212699,3.955668076,6.149075968,-0.064003883
claude-version,CE,google__gemini-3-flash-preview,124,C,15.0,8.0,4.058824,38.0,0.047751,0.56383,0.431818,12.0,1.0,0.666667,88.0,3.0,29.333333,5.234505829,1.448162002,0.90527205,1.365809131,-1.743383001,-0.331056574,-0.522160042,3.089737734,0.180993771,-1.79438747,4.174091793,6.149075968,0.015577828
claude-version,CE,google__gemini-3-flash-preview,125,B,6.0,5.0,3.313725,21.0,0.064975,0.554688,0.555556,0.0,3.0,0.460784,54.0,3.0,18.0,1.091971935,-0.208647549,-0.213624144,-0.086306946,-1.401519854,-0.395709399,0.533683255,-0.849663104,1.685513898,-1.92029406,1.698623,6.149075968,-0.886348205
claude-version,CE,google__gemini-3-flash-preview,126,C,10.0,6.0,3.77551,30.0,0.038526,0.646226,0.485437,0.0,6.0,0.546584,103.0,5.0,20.6,2.93309811,0.343622301,0.479826631,0.682460389,-1.926481441,0.251653357,-0.064634773,-0.849663104,3.942294088,-1.867823552,5.266210377,12.535735676,-0.679435756
claude-version,CE,google__gemini-3-flash-preview,127,B,11.0,7.0,3.747253,29.0,0.041179,0.561538,0.531915,9.0,9.0,0.567376,94.0,3.0,31.333333,3.393379654,0.895892151,0.437393814,0.597041796,-1.873824513,-0.347265748,0.331957097,2.104887524,6.199074279,-1.855108322,4.610939226,6.149075968,0.17474125
claude-version,CE,google__gemini-3-flash-preview,128,C,12.0,7.0,3.1125,25.0,0.038906,0.588889,0.481928,9.0,0.0,0.666667,83.0,3.0,27.666667,3.853661197,0.895892151,-0.515798602,0.255367425,-1.918939175,-0.153837678,-0.0945767,2.104887524,-0.571266292,-1.79438747,3.810052264,6.149075968,-0.117058304
claude-version,CE,google__gemini-3-flash-preview,129,B,12.0,8.0,3.372549,30.0,0.033064,0.564167,0.40566,3.0,3.0,0.645161,106.0,4.0,26.5,3.853661197,1.448162002,-0.125289641,0.682460389,-2.034891596,-0.328673288,-0.745363496,0.135187105,1.685513898,-1.807539343,5.484634094,9.342405822,-0.20990366
claude-version,CE,google__gemini-3-flash-preview,130,C,11.0,7.0,4.313433,64.0,0.06438,0.533824,0.455882,14.0,0.0,0.581633,68.0,1.0,68.0,3.393379654,0.895892151,1.287611902,3.586692544,-1.413329455,-0.543260979,-0.316824469,3.74630454,-0.571266292,-1.846389534,2.71793368,-0.237583741,3.092737351
claude-version,CE,google__gemini-3-flash-preview,131,B,8.0,6.0,3.411111,32.0,0.037901,0.7,0.548387,4.0,6.0,0.601449,93.0,3.0,31.0,2.012535022,0.343622301,-0.067382068,0.853297575,-1.938886484,0.631946621,0.472510935,0.463470509,3.942294088,-1.83427117,4.538131321,6.149075968,0.14821404
claude-version,CE,google__gemini-3-flash-preview,132,A,13.0,6.0,3.0,18.0,0.033333,0.626,0.569892,17.0,1.0,0.68595,93.0,3.0,31.0,4.313942741,0.343622301,-0.684736987,-0.342562725,-2.029552465,0.108613755,0.656010831,4.731154749,0.180993771,-1.782595059,4.538131321,6.149075968,0.14821404
claude-version,CE,google__gemini-3-flash-preview,133,A,15.0,8.0,2.927711,32.0,0.035274,0.584615,0.360465,6.0,4.0,0.686441,86.0,3.0,28.666667,5.234505829,1.448162002,-0.793291538,0.853297575,-1.991027363,-0.184063687,-1.131007662,1.120037315,2.437773962,-1.782294791,4.028475981,6.149075968,-0.037476593
claude-version,CE,google__gemini-3-flash-preview,134,C,9.0,6.0,2.789474,16.0,0.036704,0.437209,0.518987,0.0,5.0,0.666667,79.0,3.0,26.333333,2.472816566,0.343622301,-1.00087852,-0.51339991,-1.962644623,-1.226528613,0.221643837,-0.849663104,3.190034025,-1.79438747,3.518820642,6.149075968,-0.223167305
claude-version,CE,google__gemini-3-flash-preview,135,B,12.0,8.0,2.987179,26.0,0.038297,0.579487,0.432099,3.0,4.0,0.6,81.0,3.0,27.0,3.853661197,1.448162002,-0.703989956,0.340786018,-1.931026649,-0.22032924,-0.519762299,0.135187105,2.437773962,-1.835157298,3.664436453,6.149075968,-0.170112805
claude-version,CE,google__gemini-3-flash-preview,136,C,11.0,7.0,3.755556,29.0,0.041728,0.65,0.473118,3.0,3.0,0.6,93.0,3.0,31.0,3.393379654,0.895892151,0.449862218,0.597041796,-1.862927923,0.278343333,-0.1697515,0.135187105,1.685513898,-1.835157298,4.538131321,6.149075968,0.14821404
claude-version,CE,google__gemini-3-flash-preview,137,C,11.0,8.0,4.020833,29.0,0.041884,0.560185,0.535354,3.0,4.0,0.636364,99.0,3.0,33.0,3.393379654,1.448162002,0.848221933,0.597041796,-1.859831624,-0.356834253,0.361301721,0.135187105,2.437773962,-1.812919099,4.974978755,6.149075968,0.307377462
claude-version,CE,google__gemini-3-flash-preview,138,C,14.0,7.0,3.358491,26.0,0.031684,0.559701,0.581818,3.0,7.0,0.630137,110.0,4.0,27.5,4.774224285,0.895892151,-0.146400182,0.340786018,-2.062281932,-0.360257133,0.75777413,0.135187105,4.694554152,-1.816727186,5.775865717,9.342405822,-0.130321949
