version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_or_beishi_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,EC,060,B,9.0,5.0,6.76087,42.0,0.146975,0.53875,0.404255,5.0,2.0,1.444444,47.0,1.0,47.0,2.101703675,0.516414992,2.74823297,2.266862445,-0.231985063,0.272369041,0.568893222,1.251987134,1.738520305,-2.026635986,1.868817878,-0.098532927,1.891537192
kimi-version,EC,060,C,8.0,6.0,6.169811,41.0,0.116412,0.458511,0.407407,7.0,2.0,1.644444,54.0,1.0,54.0,1.64743841,1.384631187,2.193432038,2.164728521,-0.888430739,-0.390402188,0.599097317,2.012703584,1.738520305,-1.972978025,2.540474677,-0.098532927,2.565088446
kimi-version,EC,061,A,14.0,6.0,3.578125,15.0,0.055908,0.504464,0.298507,3.0,1.0,1.239437,67.0,3.0,22.333333,4.37303,1.384631187,-0.239268945,-0.490753505,-2.187962501,-0.010832075,-0.444438839,0.491270684,0.552788273,-2.081637275,3.787837304,19.608052568,-0.481929161
kimi-version,EC,061,B,15.0,7.0,3.173913,15.0,0.045999,0.525833,0.25,3.0,1.0,1.352113,72.0,3.0,24.0,4.827295265,2.252847381,-0.618684865,-0.490753505,-2.4007924,0.16567509,-0.909258015,0.491270684,0.552788273,-2.051407453,4.267592161,19.608052568,-0.321559783
kimi-version,EC,061,C,16.0,7.0,3.788732,18.0,0.053362,0.531148,0.283784,2.0,2.0,1.366197,74.0,3.0,24.666667,5.28156053,2.252847381,-0.041581472,-0.184351733,-2.242646619,0.209576797,-0.585522244,0.110912458,1.738520305,-2.047628859,4.459494104,19.608052568,-0.257412013
kimi-version,EC,062,A,15.0,6.0,4.618421,32.0,0.060769,0.425781,0.3125,6.0,1.0,1.686567,80.0,4.0,20.0,4.827295265,1.384631187,0.737210884,1.245523204,-2.083555786,-0.660750801,-0.310350671,1.632345359,0.552788273,-1.961676853,5.035199931,29.461345316,-0.706446214
kimi-version,EC,062,B,11.0,6.0,4.266667,31.0,0.056889,0.400794,0.341772,5.0,1.0,1.641791,79.0,4.0,19.75,3.010234205,1.384631187,0.407034967,1.14338928,-2.166892147,-0.867142514,-0.029851219,1.251987134,0.552788273,-1.973689798,4.93924896,29.461345316,-0.730501616
kimi-version,EC,062,C,16.0,6.0,3.644737,31.0,0.047957,0.45,0.3125,3.0,1.0,1.746269,80.0,4.0,20.0,5.28156053,1.384631187,-0.176743208,1.14338928,-2.358737607,-0.460702739,-0.310350671,0.491270684,0.552788273,-1.945659415,5.035199931,29.461345316,-0.706446214
kimi-version,EC,063,A,14.0,6.0,4.4,28.0,0.055,0.457353,0.373494,5.0,1.0,1.581081,83.0,3.0,27.666667,4.37303,1.384631187,0.532188755,0.836987508,-2.207464928,-0.399967226,0.274125401,1.251987134,0.552788273,-1.989977672,5.323052845,19.608052568,0.03125281
kimi-version,EC,063,B,13.0,6.0,3.831169,28.0,0.049755,0.520492,0.3125,6.0,1.0,1.472973,80.0,3.0,26.666667,3.918764735,1.384631187,-0.001747738,0.836987508,-2.320119365,0.121558623,-0.310350671,1.632345359,0.552788273,-2.018981947,5.035199931,19.608052568,-0.064968797
kimi-version,EC,063,C,19.0,6.0,4.488889,28.0,0.049877,0.475352,0.301075,3.0,0.0,1.689189,93.0,3.0,31.0,6.644356325,1.384631187,0.615624926,0.836987508,-2.317498995,-0.251296139,-0.419830934,0.491270684,-0.632943758,-1.960973398,6.282562558,19.608052568,0.35199147
kimi-version,EC,064,A,9.0,8.0,4.597701,34.0,0.052847,0.527941,0.337079,8.0,0.0,1.353659,89.0,2.0,44.5,2.101703675,3.121063576,0.717761937,1.449791053,-2.253708017,0.183087093,-0.074821974,2.39306181,-0.632943758,-2.050992677,5.898758673,9.75475982,1.650983173
kimi-version,EC,064,B,8.0,7.0,5.02381,33.0,0.059807,0.561364,0.325581,9.0,0.0,1.268293,86.0,2.0,43.0,1.64743841,2.252847381,1.117731602,1.347657129,-2.104218048,0.459159861,-0.18500176,2.773420035,-0.632943758,-2.073895504,5.610905759,9.75475982,1.506650762
kimi-version,EC,064,C,9.0,6.0,4.847222,33.0,0.067323,0.555833,0.27027,8.0,1.0,1.121951,74.0,2.0,37.0,2.101703675,1.384631187,0.95197626,1.347657129,-1.942786065,0.413474001,-0.715020385,2.39306181,0.552788273,-2.113157571,4.459494104,9.75475982,0.929321116
kimi-version,EC,065,A,7.0,5.0,4.16129,33.0,0.067118,0.529808,0.390625,1.0,1.0,1.393443,64.0,2.0,32.0,1.193173145,0.516414992,0.308122239,1.347657129,-1.947189146,0.198508445,0.438283509,-0.269445767,0.552788273,-2.040319035,3.49998439,9.75475982,0.448213078
kimi-version,EC,065,B,10.0,6.0,4.149254,32.0,0.061929,0.468966,0.405797,0.0,1.0,1.491803,69.0,2.0,34.5,2.55596894,1.384631187,0.296824579,1.245523204,-2.058640791,-0.304044267,0.583669464,-0.649803992,0.552788273,-2.013930049,3.979739247,9.75475982,0.688767097
kimi-version,EC,065,C,11.0,5.0,4.296875,33.0,0.067139,0.452885,0.363636,0.0,1.0,1.344262,66.0,2.0,33.0,3.010234205,0.516414992,0.43538988,1.347657129,-1.946738099,-0.436872744,0.179660944,-0.649803992,0.552788273,-2.053513796,3.691886333,9.75475982,0.544434686
kimi-version,EC,066,A,9.0,7.0,7.857143,48.0,0.16035,0.461628,0.38,6.0,1.0,1.381818,50.0,1.0,50.0,2.101703675,2.252847381,3.777255932,2.87966599,0.055289123,-0.364655881,0.33646926,1.632345359,0.552788273,-2.043437904,2.156670792,-0.098532927,2.180202015
kimi-version,EC,066,B,8.0,7.0,6.685185,53.0,0.1238,0.548958,0.381818,6.0,2.0,1.563636,55.0,1.0,55.0,1.64743841,2.252847381,2.677190809,3.390335611,-0.729747997,0.356686751,0.353890277,1.632345359,1.738520305,-1.994657988,2.636425649,-0.098532927,2.661310054
kimi-version,EC,066,C,6.0,7.0,6.591837,48.0,0.134527,0.493023,0.4,7.0,1.0,1.363636,50.0,1.0,50.0,0.73890788,2.252847381,2.589569172,2.87966599,-0.499348731,-0.10533432,0.52811961,2.012703584,0.552788273,-2.048315949,2.156670792,-0.098532927,2.180202015
kimi-version,EC,067,A,13.0,7.0,2.961538,23.0,0.037968,0.446923,0.407407,6.0,5.0,1.626866,81.0,3.0,27.0,3.918764735,2.252847381,-0.818031882,0.326317888,-2.573285782,-0.486118648,0.599097317,1.632345359,5.295716399,-1.977694023,5.131150903,19.608052568,-0.03289496
kimi-version,EC,067,B,13.0,5.0,3.216867,19.0,0.038757,0.438028,0.383721,8.0,4.0,1.686567,86.0,3.0,28.666667,3.918764735,0.516414992,-0.578365846,-0.082217809,-2.55633929,-0.559591025,0.372125808,2.39306181,4.109984367,-1.961676853,5.610905759,19.608052568,0.127474418
kimi-version,EC,067,C,12.0,5.0,3.182927,16.0,0.038816,0.45,0.423529,8.0,3.0,1.701493,85.0,3.0,28.333333,3.46449947,0.516414992,-0.610223822,-0.388619581,-2.555072061,-0.460702739,0.753586664,2.39306181,2.924252336,-1.95767236,5.514954788,19.608052568,0.095400484
kimi-version,EC,068,A,11.0,6.0,3.827586,34.0,0.043995,0.485333,0.444444,1.0,3.0,1.788732,90.0,3.0,30.0,3.010234205,1.384631187,-0.005110941,1.449791053,-2.443835201,-0.168853441,0.954005018,-0.269445767,2.924252336,-1.934267025,5.994709645,19.608052568,0.255769863
kimi-version,EC,068,B,10.0,7.0,3.804878,30.0,0.046401,0.493571,0.447059,2.0,0.0,1.704225,85.0,3.0,28.333333,2.55596894,2.252847381,-0.026425936,1.041255356,-2.392158066,-0.10080786,0.979063301,0.110912458,-0.632943758,-1.956939392,5.514954788,19.608052568,0.095400484
kimi-version,EC,068,C,11.0,7.0,3.844156,27.0,0.049924,0.483824,0.375,2.0,3.0,1.619718,80.0,3.0,26.666667,3.010234205,2.252847381,0.010442585,0.734853584,-2.316489508,-0.181317726,0.288556673,0.110912458,2.924252336,-1.979611759,5.035199931,19.608052568,-0.064968797
kimi-version,EC,069,A,14.0,6.0,4.310345,26.0,0.049544,0.563194,0.377778,4.0,5.0,1.387755,90.0,3.0,30.0,4.37303,1.384631187,0.448033573,0.63271966,-2.324651317,0.474275594,0.315176906,0.871628909,5.295716399,-2.041845067,5.994709645,19.608052568,0.255769863
kimi-version,EC,069,B,12.0,6.0,3.821918,24.0,0.052355,0.577119,0.407895,3.0,2.0,1.122449,76.0,3.0,25.333333,3.46449947,1.384631187,-0.010431242,0.428451812,-2.264275411,0.589295589,0.603773586,0.491270684,1.738520305,-2.113023963,4.651396046,19.608052568,-0.193264338
kimi-version,EC,069,C,10.0,7.0,5.828571,23.0,0.083265,0.521818,0.375,6.0,3.0,1.071429,72.0,2.0,36.0,2.55596894,2.252847381,1.873125147,0.326317888,-1.600376715,0.132511335,0.288556673,1.632345359,2.924252336,-2.126712109,4.267592161,9.75475982,0.833099508
kimi-version,EC,070,A,23.0,5.0,4.204301,35.0,0.045208,0.452976,0.360825,9.0,4.0,1.39604,97.0,4.0,24.25,8.461417384,0.516414992,0.348494762,1.551924977,-2.417781849,-0.436121087,0.152724487,2.773420035,4.109984367,-2.039622286,6.666366444,29.461345316,-0.297504381
kimi-version,EC,070,B,22.0,6.0,4.068627,28.0,0.039889,0.45,0.330189,6.0,4.0,1.50495,106.0,4.0,26.5,8.00715212,1.384631187,0.221143581,0.836987508,-2.532025691,-0.460702739,-0.140845519,1.632345359,4.109984367,-2.010402843,7.529925186,29.461345316,-0.081005764
kimi-version,EC,070,C,21.0,6.0,3.75,28.0,0.0375,0.439326,0.355769,9.0,1.0,1.564356,104.0,4.0,26.0,7.552886855,1.384631187,-0.077937487,0.836987508,-2.583337693,-0.548869592,0.104275279,2.773420035,0.552788273,-1.994464819,7.338023243,29.461345316,-0.129116568
kimi-version,EC,071,A,14.0,9.0,4.871795,39.0,0.062459,0.465909,0.35,8.0,1.0,1.382716,80.0,2.0,40.0,4.37303,3.98927977,0.975041847,1.960460673,-2.047257216,-0.329294976,0.048993735,2.39306181,0.552788273,-2.04319698,5.035199931,9.75475982,1.217985939
kimi-version,EC,071,B,12.0,9.0,4.378378,33.0,0.059167,0.454688,0.355263,8.0,2.0,1.308642,76.0,2.0,38.0,3.46449947,3.98927977,0.51189314,1.347657129,-2.117964252,-0.421980029,0.099426525,2.39306181,1.738520305,-2.063070279,4.651396046,9.75475982,1.025542724
kimi-version,EC,071,C,12.0,8.0,5.384615,38.0,0.069034,0.457692,0.4125,8.0,2.0,1.358025,80.0,2.0,40.0,3.46449947,3.121063576,1.456403292,1.858326749,-1.906036448,-0.397167098,0.647901079,2.39306181,1.738520305,-2.049821323,5.035199931,9.75475982,1.217985939
kimi-version,EC,072,A,8.0,6.0,4.985714,39.0,0.071224,0.413559,0.430556,7.0,1.0,1.507463,72.0,2.0,36.0,1.64743841,1.384631187,1.081972573,1.960460673,-1.858998656,-0.761704077,0.820923015,2.012703584,0.552788273,-2.009728631,4.267592161,9.75475982,0.833099508
kimi-version,EC,072,B,12.0,8.0,5.564516,35.0,0.08975,0.418868,0.328125,8.0,1.0,1.358209,64.0,2.0,32.0,3.46449947,3.121063576,1.625268402,1.551924977,-1.461089007,-0.71785193,-0.160623835,2.39306181,0.552788273,-2.049771958,3.49998439,9.75475982,0.448213078
kimi-version,EC,072,C,9.0,5.0,3.672131,20.0,0.060199,0.33125,0.328125,6.0,1.0,1.343284,64.0,3.0,21.333333,2.101703675,0.516414992,-0.151029672,0.019916115,-2.095798499,-1.441573432,-0.160623835,1.632345359,0.552788273,-2.053776183,3.49998439,19.608052568,-0.578150769
kimi-version,EC,073,A,14.0,5.0,3.712329,20.0,0.050854,0.484677,0.25974,5.0,2.0,1.452055,77.0,4.0,19.25,4.37303,0.516414992,-0.113297588,0.019916115,-2.296514555,-0.174271977,-0.815924295,1.251987134,1.738520305,-2.024594033,4.747347017,29.461345316,-0.77861242
kimi-version,EC,073,B,14.0,6.0,4.460526,24.0,0.058691,0.492857,0.329114,7.0,4.0,1.561644,79.0,3.0,26.333333,4.37303,1.384631187,0.589001833,0.428451812,-2.128187992,-0.106705474,-0.151146725,2.012703584,4.109984367,-1.995192421,4.93924896,19.608052568,-0.097042731
kimi-version,EC,073,C,15.0,5.0,3.555556,24.0,0.043896,0.493478,0.317647,6.0,1.0,1.630137,85.0,4.0,21.25,4.827295265,0.516414992,-0.260453467,0.428451812,-2.445961567,-0.101576037,-0.261029454,1.632345359,0.552788273,-1.976816447,5.514954788,29.461345316,-0.586169204
kimi-version,EC,074,A,19.0,6.0,4.325843,27.0,0.048605,0.419737,0.333333,5.0,0.0,1.630952,93.0,4.0,23.25,6.644356325,1.384631187,0.46258086,0.734853584,-2.344819575,-0.710674022,-0.110718084,1.251987134,-0.632943758,-1.976597791,6.282562558,29.461345316,-0.393725989
kimi-version,EC,074,B,16.0,6.0,5.428571,27.0,0.059655,0.445,0.326316,5.0,3.0,1.714286,95.0,4.0,23.75,5.28156053,1.384631187,1.497662845,0.734853584,-2.107482772,-0.502002558,-0.177958609,1.251987134,2.924252336,-1.954240128,6.474464501,29.461345316,-0.345615185
kimi-version,EC,074,C,18.0,7.0,4.319149,27.0,0.045948,0.417857,0.336735,7.0,4.0,1.75,98.0,4.0,24.5,6.19009106,2.252847381,0.456297498,0.734853584,-2.401887801,-0.726202753,-0.07811836,2.012703584,4.109984367,-1.944658426,6.762317415,29.461345316,-0.273448979
kimi-version,EC,075,A,14.0,6.0,3.726027,25.0,0.051041,0.512931,0.289474,0.0,4.0,1.68254,76.0,3.0,25.333333,4.37303,1.384631187,-0.100439881,0.530585736,-2.292498086,0.059105038,-0.530997719,-0.649803992,4.109984367,-1.962757256,4.651396046,19.608052568,-0.193264338
kimi-version,EC,075,B,14.0,7.0,3.914634,34.0,0.047739,0.521642,0.297619,0.0,7.0,1.825397,84.0,2.0,42.0,4.37303,2.252847381,0.076597165,1.449791053,-2.363419908,0.131057582,-0.452948114,-0.649803992,7.667180462,-1.924430179,5.419003817,9.75475982,1.410429154
kimi-version,EC,075,C,10.0,7.0,4.8,37.0,0.056471,0.527273,0.344828,0.0,4.0,1.825397,87.0,2.0,43.5,2.55596894,2.252847381,0.907651057,1.756192825,-2.175870137,0.177569437,-0.000567045,-0.649803992,4.109984367,-1.924430179,5.706856731,9.75475982,1.554761566
kimi-version,EC,076,A,12.0,6.0,4.013333,29.0,0.053511,0.521875,0.428571,3.0,1.0,1.608696,77.0,2.0,38.5,3.46449947,1.384631187,0.16924155,0.939121432,-2.23944633,0.132982153,0.801901718,0.491270684,0.552788273,-1.982568849,4.747347017,9.75475982,1.073653528
kimi-version,EC,076,B,11.0,6.0,4.064935,28.0,0.052791,0.523529,0.455696,3.0,2.0,1.608696,79.0,2.0,39.5,3.010234205,1.384631187,0.217678064,0.836987508,-2.25491081,0.146644133,1.061827505,0.491270684,1.738520305,-1.982568849,4.93924896,9.75475982,1.169875135
kimi-version,EC,076,C,11.0,6.0,4.112676,30.0,0.057925,0.573333,0.410959,3.0,1.0,1.463768,73.0,2.0,36.5,3.010234205,1.384631187,0.262490428,1.041255356,-2.14464048,0.558023367,0.633134419,0.491270684,0.552788273,-2.021451554,4.363543132,9.75475982,0.881210312
kimi-version,EC,077,A,15.0,5.0,4.539683,32.0,0.072058,0.52,0.292308,18.0,2.0,1.631579,65.0,2.0,32.5,4.827295265,0.516414992,0.663303007,1.245523204,-1.841085634,0.117494721,-0.503840865,6.196644061,1.738520305,-1.976429573,3.595935362,9.75475982,0.496323882
kimi-version,EC,077,B,15.0,5.0,3.911765,30.0,0.057526,0.544643,0.328571,20.0,5.0,1.877193,70.0,2.0,35.0,4.827295265,0.516414992,0.073904162,1.041255356,-2.153210379,0.321045007,-0.156350032,6.957360512,5.295716399,-1.910533841,4.075690218,9.75475982,0.736877901
kimi-version,EC,077,C,15.0,6.0,4.19403,29.0,0.062597,0.551818,0.347826,22.0,4.0,1.824561,69.0,2.0,34.5,4.827295265,1.384631187,0.338853829,0.939121432,-2.04429319,0.380310247,0.028161342,7.718076962,4.109984367,-1.92465447,3.979739247,9.75475982,0.688767097
kimi-version,EC,078,A,14.0,7.0,4.23913,31.0,0.046078,0.408974,0.315789,0.0,4.0,1.584416,95.0,3.0,31.666667,4.37303,2.252847381,0.381187203,1.14338928,-2.399095603,-0.799576011,-0.278833771,-0.649803992,4.109984367,-1.989082926,6.474464501,19.608052568,0.416139241
kimi-version,EC,078,B,13.0,7.0,4.093023,32.0,0.047593,0.368116,0.303371,0.0,2.0,1.454545,89.0,3.0,29.666667,3.918764735,2.252847381,0.244043027,1.245523204,-2.366555761,-1.137061609,-0.397829474,-0.649803992,1.738520305,-2.023925991,5.898758673,19.608052568,0.223696025
kimi-version,EC,078,C,11.0,5.0,4.076087,33.0,0.044305,0.413158,0.347368,2.0,5.0,1.571429,95.0,3.0,31.666667,3.010234205,0.516414992,0.228145953,1.347657129,-2.437176884,-0.765016323,0.023772549,0.110912458,5.295716399,-1.992567205,6.474464501,19.608052568,0.416139241
kimi-version,EC,079,A,14.0,4.0,3.131868,17.0,0.034416,0.464744,0.395833,7.0,2.0,1.84058,96.0,5.0,19.2,4.37303,-0.351801202,-0.658150647,-0.286485657,-2.649577214,-0.338917834,0.48818926,2.012703584,1.738520305,-1.920356735,6.570415472,39.314638064,-0.7834235
kimi-version,EC,079,B,16.0,5.0,3.357143,20.0,0.039966,0.484058,0.375,6.0,2.0,1.652174,88.0,4.0,22.0,5.28156053,0.516414992,-0.446694971,0.019916115,-2.530371851,-0.179384895,0.288556673,1.632345359,1.738520305,-1.970904145,5.802807702,29.461345316,-0.514002998
kimi-version,EC,079,C,16.0,5.0,3.247059,21.0,0.038201,0.497973,0.348315,7.0,1.0,1.724638,89.0,4.0,22.25,5.28156053,0.516414992,-0.550025951,0.122050039,-2.568281304,-0.0644475,0.032847193,2.012703584,0.552788273,-1.951462792,5.898758673,29.461345316,-0.489947597
kimi-version,EC,080,A,14.0,6.0,4.764706,26.0,0.070069,0.545614,0.342857,4.0,0.0,1.916667,70.0,2.0,35.0,4.37303,1.384631187,0.874522141,0.63271966,-1.883806259,0.329065432,-0.019454187,0.871628909,-0.632943758,-1.899943369,4.075690218,9.75475982,0.736877901
kimi-version,EC,080,B,11.0,8.0,5.413333,34.0,0.072178,0.6,0.402597,6.0,1.0,1.966667,77.0,2.0,38.5,3.010234205,3.121063576,1.483359608,1.449791053,-1.838508221,0.778291819,0.553005408,1.632345359,0.552788273,-1.886528878,4.747347017,9.75475982,1.073653528
kimi-version,EC,080,C,14.0,5.0,4.081081,31.0,0.05515,0.582258,0.337662,3.0,0.0,2.033333,77.0,3.0,25.666667,4.37303,0.516414992,0.2328336,1.14338928,-2.204243161,0.631743543,-0.069235366,0.491270684,-0.632943758,-1.86864307,4.747347017,19.608052568,-0.161190405
kimi-version,EC,081,A,13.0,5.0,4.046512,29.0,0.047052,0.433562,0.393258,0.0,5.0,1.90625,89.0,3.0,29.666667,3.918764735,0.516414992,0.200385209,0.939121432,-2.378175599,-0.596480023,0.463514277,-0.649803992,5.295716399,-1.902738144,5.898758673,19.608052568,0.223696025
kimi-version,EC,081,B,15.0,7.0,4.552941,34.0,0.053564,0.460959,0.375,0.0,4.0,1.921875,88.0,3.0,29.333333,4.827295265,2.252847381,0.675747705,1.449791053,-2.238307973,-0.370181797,0.288556673,-0.649803992,4.109984367,-1.898546115,5.802807702,19.608052568,0.191622092
kimi-version,EC,081,C,11.0,7.0,4.547619,32.0,0.054138,0.461806,0.436782,3.0,4.0,1.90625,87.0,3.0,29.0,3.010234205,2.252847381,0.670752179,1.245523204,-2.225979346,-0.363185608,0.880583769,0.491270684,4.109984367,-1.902738144,5.706856731,19.608052568,0.159548255
kimi-version,EC,082,A,10.0,6.0,4.983333,32.0,0.083056,0.45098,0.354839,0.0,5.0,0.928571,62.0,2.0,31.0,2.55596894,1.384631187,1.079737633,1.245523204,-1.604865709,-0.452607975,0.095363537,-0.649803992,5.295716399,-2.165039454,3.308082448,9.75475982,0.35199147
kimi-version,EC,082,B,13.0,5.0,5.0625,31.0,0.079102,0.451818,0.378788,0.0,6.0,1.02381,66.0,2.0,33.0,3.918764735,0.516414992,1.154048193,1.14338928,-1.689791476,-0.445686125,0.324855249,-0.649803992,6.48144843,-2.139487801,3.691886333,9.75475982,0.544434686
kimi-version,EC,082,C,13.0,5.0,4.212121,32.0,0.06382,0.435965,0.397059,1.0,6.0,1.059524,68.0,2.0,34.0,3.918764735,0.516414992,0.35583505,1.245523204,-2.018025054,-0.57663133,0.499937426,-0.269445767,6.48144843,-2.129906099,3.883788276,9.75475982,0.640656293
kimi-version,EC,083,A,8.0,4.0,3.818182,19.0,0.057851,0.477193,0.42029,2.0,0.0,1.328571,69.0,3.0,23.0,1.64743841,-0.351801202,-0.01393806,-0.082217809,-2.146229884,-0.236089546,0.72254889,0.110912458,-0.632943758,-2.057723531,3.979739247,19.608052568,-0.417781391
kimi-version,EC,083,B,9.0,5.0,4.072464,21.0,0.059021,0.429508,0.458333,2.0,0.0,1.342857,72.0,3.0,24.0,2.101703675,0.516414992,0.224745203,0.122050039,-2.121100105,-0.629965916,1.087096604,0.110912458,-0.632943758,-2.053890743,4.267592161,19.608052568,-0.321559783
kimi-version,EC,083,C,9.0,4.0,3.909091,18.0,0.059229,0.369643,0.405797,0.0,0.0,1.328571,69.0,3.0,23.0,2.101703675,-0.351801202,0.071394196,-0.184351733,-2.116632589,-1.124448644,0.583669464,-0.649803992,-0.632943758,-2.057723531,3.979739247,19.608052568,-0.417781391
kimi-version,EC,084,A,11.0,8.0,5.176471,37.0,0.076125,0.394262,0.385714,0.0,4.0,1.310811,70.0,2.0,35.0,3.010234205,3.121063576,1.261027729,1.756192825,-1.753732803,-0.921096597,0.391223765,-0.649803992,4.109984367,-2.062488358,4.075690218,9.75475982,0.736877901
kimi-version,EC,084,B,11.0,6.0,4.689189,29.0,0.063367,0.421014,0.337662,3.0,4.0,1.445946,77.0,3.0,25.666667,3.010234205,1.384631187,0.803637674,0.939121432,-2.027754789,-0.700126048,-0.069235366,0.491270684,4.109984367,-2.026233015,4.747347017,19.608052568,-0.161190405
kimi-version,EC,084,C,12.0,5.0,3.871795,29.0,0.049638,0.4125,0.37037,2.0,5.0,1.513514,81.0,3.0,27.0,3.46449947,0.516414992,0.036386091,0.939121432,-2.322632343,-0.770451379,0.244189617,0.110912458,5.295716399,-2.008105209,5.131150903,19.608052568,-0.03289496
kimi-version,EC,085,A,13.0,5.0,5.592105,41.0,0.07358,0.459836,0.358974,5.0,1.0,1.328767,78.0,2.0,39.0,3.918764735,0.516414992,1.651164975,2.164728521,-1.808395443,-0.379457736,0.134987247,1.251987134,0.552788273,-2.057670947,4.843297989,9.75475982,1.121764331
kimi-version,EC,085,B,14.0,6.0,6.097222,37.0,0.084684,0.506557,0.364865,5.0,1.0,1.342466,74.0,2.0,37.0,4.37303,1.384631187,2.125295955,1.756192825,-1.569898803,0.006456029,0.191437858,1.251987134,0.552788273,-2.053995644,4.459494104,9.75475982,0.929321116
kimi-version,EC,085,C,14.0,5.0,6.038961,38.0,0.078428,0.475424,0.329114,4.0,1.0,1.39726,79.0,2.0,39.5,4.37303,0.516414992,2.070608932,1.858326749,-1.704267947,-0.250701422,-0.151146725,0.871628909,0.552788273,-2.039294973,4.93924896,9.75475982,1.169875135
kimi-version,EC,086,A,9.0,5.0,4.166667,26.0,0.063131,0.547368,0.470588,1.0,2.0,1.553846,68.0,2.0,34.0,2.101703675,0.516414992,0.313169391,0.63271966,-2.032823701,0.343553408,1.204530356,-0.269445767,1.738520305,-1.997284545,3.883788276,9.75475982,0.640656293
kimi-version,EC,086,B,9.0,5.0,5.319444,30.0,0.073881,0.514516,0.405405,1.0,3.0,1.692308,74.0,2.0,37.0,2.101703675,0.516414992,1.395230158,1.041255356,-1.801930431,0.07219708,0.579913117,-0.269445767,2.924252336,-1.960136602,4.459494104,9.75475982,0.929321116
kimi-version,EC,086,C,9.0,5.0,4.783784,29.0,0.064646,0.50625,0.421053,1.0,3.0,1.723077,76.0,2.0,38.0,2.101703675,0.516414992,0.892429816,0.939121432,-2.000283859,0.00392022,0.729860351,-0.269445767,2.924252336,-1.951881593,4.651396046,9.75475982,1.025542724
kimi-version,EC,087,A,21.0,5.0,3.684783,24.0,0.040052,0.434568,0.3125,9.0,4.0,1.31068,96.0,4.0,24.0,7.552886855,0.516414992,-0.139153799,0.428451812,-2.528524705,-0.5881705,-0.310350671,2.773420035,4.109984367,-2.062523504,6.570415472,29.461345316,-0.321559783
kimi-version,EC,087,B,18.0,5.0,3.765306,36.0,0.038421,0.47069,0.421569,6.0,10.0,1.475728,102.0,4.0,25.5,6.19009106,0.516414992,-0.063570422,1.654058901,-2.563556047,-0.28980409,0.73480493,1.632345359,11.224376556,-2.018242808,7.1461213,29.461345316,-0.177227372
kimi-version,EC,087,C,21.0,7.0,3.944444,35.0,0.036523,0.436316,0.401786,12.0,9.0,1.582524,112.0,4.0,28.0,7.552886855,2.252847381,0.104578493,1.551924977,-2.604322133,-0.573732083,0.545233986,3.91449471,10.038644525,-1.98959053,8.105631013,29.461345316,0.063326647
kimi-version,EC,088,A,9.0,5.0,5.847458,33.0,0.099109,0.476531,0.360656,0.0,1.0,1.196721,61.0,2.0,30.5,2.101703675,0.516414992,1.890853539,1.347657129,-1.260072252,-0.241557642,0.151105042,-0.649803992,0.552788273,-2.093097542,3.212131476,9.75475982,0.303880666
kimi-version,EC,088,B,10.0,5.0,5.704225,39.0,0.080341,0.494737,0.410959,0.0,1.0,1.360656,73.0,2.0,36.5,2.55596894,0.516414992,1.756407059,1.960460673,-1.663179684,-0.091176742,0.633134419,-0.649803992,0.552788273,-2.049115453,4.363543132,9.75475982,0.881210312
kimi-version,EC,088,C,9.0,6.0,6.25,38.0,0.091912,0.435714,0.428571,0.0,4.0,1.360656,70.0,2.0,35.0,2.101703675,1.384631187,2.268701904,1.858326749,-1.414652612,-0.578704581,0.801901718,-0.649803992,4.109984367,-2.049115453,4.075690218,9.75475982,0.736877901
kimi-version,EC,089,A,10.0,5.0,5.930233,72.0,0.068956,0.364394,0.333333,0.0,3.0,1.216867,87.0,1.0,87.0,2.55596894,0.516414992,1.968550769,5.330880169,-1.907711767,-1.167805194,-0.110718084,-0.649803992,2.924252336,-2.087692576,5.706856731,-0.098532927,5.740401498
kimi-version,EC,089,B,9.0,5.0,4.77907,35.0,0.055571,0.394697,0.329545,0.0,3.0,1.216867,88.0,2.0,44.0,2.101703675,0.516414992,0.888004992,1.551924977,-2.195200736,-0.917503513,-0.14701666,-0.649803992,2.924252336,-2.087692576,5.802807702,9.75475982,1.60287237
kimi-version,EC,089,C,10.0,6.0,4.407407,35.0,0.054412,0.420769,0.325301,0.0,5.0,1.168675,83.0,2.0,41.5,2.55596894,1.384631187,0.539141378,1.551924977,-2.220094253,-0.702149739,-0.187684865,-0.649803992,5.295716399,-2.100621998,5.323052845,9.75475982,1.36231835
kimi-version,EC,090,A,10.0,6.0,3.426667,16.0,0.045689,0.531538,0.410256,5.0,1.0,1.803279,78.0,3.0,26.0,2.55596894,1.384631187,-0.381435868,-0.388619581,-2.407450717,0.212798183,0.62639791,1.251987134,0.552788273,-1.930364213,4.843297989,19.608052568,-0.129116568
