version,direction,model,id,top_candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_or_beishi_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
claude-version,EC,google__gemini-3-flash-preview,056,C,8.0,6.0,4.093333,29.0,0.054578,0.410656,0.467532,0.0,1.0,1.075949,77.0,2.0,38.5,1.64743841,1.384631187,0.24433401,0.939121432,-2.216528831,-0.785682752,1.175246182,-0.649803992,0.552788273,-2.125499439,4.747347017,9.75475982,1.073653528
claude-version,EC,google__gemini-3-flash-preview,057,B,14.0,6.0,4.380952,35.0,0.052154,0.507534,0.390805,4.0,1.0,2.063492,87.0,3.0,29.0,4.37303,1.384631187,0.51430924,1.551924977,-2.268592579,0.014526014,0.440008362,0.871628909,0.552788273,-1.860551718,5.706856731,19.608052568,0.159548255
claude-version,EC,google__gemini-3-flash-preview,058,B,12.0,7.0,4.860759,50.0,0.061529,0.469118,0.419753,12.0,1.0,1.727273,81.0,2.0,40.5,3.46449947,2.252847381,0.964682843,3.083933838,-2.067232168,-0.302788753,0.717403078,3.91449471,0.552788273,-1.950755849,5.131150903,9.75475982,1.266096743
claude-version,EC,google__gemini-3-flash-preview,059,B,13.0,6.0,4.129412,36.0,0.048581,0.426389,0.420455,3.0,2.0,1.648649,88.0,3.0,29.333333,3.918764735,1.384631187,0.278199771,1.654058901,-2.345335058,-0.655728743,0.724130006,0.491270684,1.738520305,-1.971849866,5.802807702,19.608052568,0.191622092
claude-version,EC,google__gemini-3-flash-preview,060,A,10.0,6.0,4.980769,46.0,0.095784,0.504762,0.358491,3.0,0.0,1.533333,53.0,1.0,53.0,2.55596894,1.384631187,1.07733092,2.675398142,-1.331488077,-0.008370606,0.130358891,0.491270684,-0.632943758,-2.002787974,2.444523706,-0.098532927,2.468866838
claude-version,EC,google__gemini-3-flash-preview,061,A,13.0,5.0,3.333333,17.0,0.046296,0.524219,0.293333,3.0,2.0,1.394366,75.0,3.0,25.0,3.918764735,0.516414992,-0.469044365,-0.286485657,-2.394413302,0.152343508,-0.494018784,0.491270684,1.738520305,-2.040071403,4.555445075,19.608052568,-0.225338176
claude-version,EC,google__gemini-3-flash-preview,062,A,13.0,6.0,4.146341,32.0,0.050565,0.485385,0.406977,6.0,3.0,1.820896,86.0,4.0,21.5,3.918764735,1.384631187,0.294090274,1.245523204,-2.302721826,-0.168423923,0.594976835,1.632345359,2.924252336,-1.925637752,5.610905759,29.461345316,-0.562113802
claude-version,EC,google__gemini-3-flash-preview,063,B,13.0,6.0,3.876543,28.0,0.047859,0.485385,0.297619,6.0,0.0,1.581081,84.0,3.0,28.0,3.918764735,1.384631187,0.040842829,0.836987508,-2.360842495,-0.168423923,-0.452948114,1.632345359,-0.632943758,-1.989977672,5.419003817,19.608052568,0.063326647
claude-version,EC,google__gemini-3-flash-preview,064,C,10.0,6.0,4.670732,32.0,0.05696,0.543939,0.333333,9.0,1.0,1.256098,84.0,2.0,42.0,2.55596894,1.384631187,0.786312905,1.245523204,-2.165367178,0.315229993,-0.110718084,2.773420035,0.552788273,-2.077167299,5.419003817,9.75475982,1.410429154
claude-version,EC,google__gemini-3-flash-preview,065,C,10.0,6.0,4.030769,34.0,0.062012,0.45463,0.343284,0.0,1.0,1.409836,67.0,2.0,33.5,2.55596894,1.384631187,0.185607951,1.449791053,-2.05685808,-0.422459107,-0.015362452,-0.649803992,0.552788273,-2.03592096,3.787837304,9.75475982,0.592545489
claude-version,EC,google__gemini-3-flash-preview,066,A,7.0,7.0,8.781818,54.0,0.159669,0.537,0.446429,7.0,0.0,1.6,56.0,1.0,56.0,1.193173145,2.252847381,4.645207444,3.492469535,0.040662302,0.257914105,0.973026315,2.012703584,-0.632943758,-1.984901897,2.73237662,-0.098532927,2.757531661
claude-version,EC,google__gemini-3-flash-preview,067,C,13.0,6.0,3.6625,18.0,0.045781,0.520588,0.493976,5.0,3.0,1.731343,83.0,3.0,27.666667,3.918764735,1.384631187,-0.160069865,-0.184351733,-2.405474701,0.12235158,1.428646275,1.251987134,2.924252336,-1.949663909,5.323052845,19.608052568,0.03125281
claude-version,EC,google__gemini-3-flash-preview,068,B,11.0,6.0,3.564706,32.0,0.041938,0.511842,0.420455,2.0,0.0,1.84507,88.0,3.0,29.333333,3.010234205,1.384631187,-0.251864766,1.245523204,-2.48801636,0.050109937,0.724130006,0.110912458,-0.632943758,-1.919152114,5.802807702,19.608052568,0.191622092
claude-version,EC,google__gemini-3-flash-preview,069,C,10.0,7.0,5.828571,23.0,0.083265,0.521818,0.375,6.0,3.0,1.071429,72.0,2.0,36.0,2.55596894,2.252847381,1.873125147,0.326317888,-1.600376715,0.132511335,0.288556673,1.632345359,2.924252336,-2.126712109,4.267592161,9.75475982,0.833099508
claude-version,EC,google__gemini-3-flash-preview,070,A,25.0,7.0,4.019048,21.0,0.038277,0.474211,0.33945,7.0,1.0,1.613861,109.0,4.0,27.25,9.369947914,2.252847381,0.174605967,0.122050039,-2.566648943,-0.260720758,-0.052101825,2.012703584,0.552788273,-1.981183132,7.8177781,29.461345316,-0.008839558
claude-version,EC,google__gemini-3-flash-preview,071,A,11.0,6.0,4.194805,31.0,0.054478,0.45,0.43038,11.0,2.0,1.407407,79.0,2.0,39.5,3.010234205,1.384631187,0.339581287,1.14338928,-2.218676675,-0.460702739,0.819236492,3.534136485,1.738520305,-2.036572636,4.93924896,9.75475982,1.169875135
claude-version,EC,google__gemini-3-flash-preview,072,B,13.0,7.0,3.318841,27.0,0.048099,0.337069,0.291667,5.0,1.0,1.447761,72.0,3.0,24.0,3.918764735,2.252847381,-0.482647364,0.734853584,-2.355687668,-1.393508703,-0.509983258,1.251987134,0.552788273,-2.025746069,4.267592161,19.608052568,-0.321559783
claude-version,EC,google__gemini-3-flash-preview,073,C,12.0,4.0,4.405063,23.0,0.05576,0.531538,0.341463,7.0,2.0,1.589041,82.0,3.0,27.333333,3.46449947,-0.351801202,0.536941169,0.326317888,-2.19114131,0.212798183,-0.032812217,2.012703584,1.738520305,-1.987842085,5.227101874,19.608052568,-0.000821123
claude-version,EC,google__gemini-3-flash-preview,074,A,19.0,5.0,3.659091,24.0,0.041581,0.45443,0.336957,6.0,1.0,1.77381,92.0,4.0,23.0,6.644356325,0.516414992,-0.163269743,0.428451812,-2.495684164,-0.4241111,-0.075991041,1.632345359,0.552788273,-1.938270446,6.186611587,29.461345316,-0.417781391
claude-version,EC,google__gemini-3-flash-preview,075,B,8.0,8.0,3.62963,36.0,0.04481,0.493939,0.301205,0.0,6.0,1.857143,83.0,2.0,41.5,1.64743841,3.121063576,-0.19092348,1.654058901,-2.42633027,-0.097768193,-0.418585206,-0.649803992,6.48144843,-1.915913051,5.323052845,9.75475982,1.36231835
claude-version,EC,google__gemini-3-flash-preview,076,C,14.0,6.0,4.033708,31.0,0.045323,0.463636,0.395604,4.0,1.0,1.768116,91.0,2.0,45.5,4.37303,1.384631187,0.188366661,1.14338928,-2.415311828,-0.348069874,0.485994863,0.871628909,0.552788273,-1.939798088,6.090660616,9.75475982,1.747204781
claude-version,EC,google__gemini-3-flash-preview,077,B,15.0,5.0,3.911765,30.0,0.057526,0.544643,0.328571,20.0,5.0,1.877193,70.0,2.0,35.0,4.827295265,0.516414992,0.073904162,1.041255356,-2.153210379,0.321045007,-0.156350032,6.957360512,5.295716399,-1.910533841,4.075690218,9.75475982,0.736877901
claude-version,EC,google__gemini-3-flash-preview,078,C,15.0,7.0,4.131868,58.0,0.045405,0.410526,0.354839,0.0,3.0,1.545455,93.0,2.0,46.5,4.827295265,2.252847381,0.28050511,3.901005231,-2.413550596,-0.786756547,0.095363537,-0.649803992,2.924252336,-1.999535765,6.282562558,9.75475982,1.843426389
claude-version,EC,google__gemini-3-flash-preview,079,C,18.0,5.0,3.637363,30.0,0.039971,0.482895,0.347368,7.0,2.0,1.826087,95.0,4.0,23.75,6.19009106,0.516414992,-0.183664855,1.041255356,-2.530264459,-0.188991233,0.023772549,2.012703584,1.738520305,-1.924245059,6.474464501,29.461345316,-0.345615185
claude-version,EC,google__gemini-3-flash-preview,080,B,15.0,6.0,5.3875,31.0,0.067344,0.558955,0.378049,7.0,0.0,2.133333,82.0,2.0,41.0,4.827295265,1.384631187,1.459111314,1.14338928,-1.942335018,0.439261608,0.317773768,2.012703584,-0.632943758,-1.841814089,5.227101874,9.75475982,1.314207547
claude-version,EC,google__gemini-3-flash-preview,081,C,13.0,8.0,3.8,33.0,0.042222,0.483553,0.44086,3.0,6.0,2.078125,93.0,3.0,31.0,3.918764735,3.121063576,-0.031004699,1.347657129,-2.481916482,-0.183556177,0.919661275,0.491270684,6.48144843,-1.856625833,6.282562558,19.608052568,0.35199147
claude-version,EC,google__gemini-3-flash-preview,082,A,11.0,6.0,4.031746,31.0,0.063996,0.487736,0.338462,0.0,6.0,1.02381,65.0,2.0,32.5,3.010234205,1.384631187,0.186525018,1.14338928,-2.014244848,-0.149004748,-0.061569352,-0.649803992,6.48144843,-2.139487801,3.595935362,9.75475982,0.496323882
claude-version,EC,google__gemini-3-flash-preview,083,A,10.0,6.0,3.842857,21.0,0.054898,0.430833,0.39726,2.0,1.0,1.414286,73.0,3.0,24.333333,2.55596894,1.384631187,0.009223271,0.122050039,-2.209655729,-0.619021464,0.501863512,0.110912458,0.552788273,-2.03472707,4.363543132,19.608052568,-0.289485946
claude-version,EC,google__gemini-3-flash-preview,084,A,8.0,7.0,4.926829,37.0,0.060083,0.402027,0.388235,0.0,5.0,1.608108,85.0,3.0,28.333333,1.64743841,2.252847381,1.026699828,1.756192825,-2.098289998,-0.856957979,0.415381292,-0.649803992,5.295716399,-1.982726603,5.514954788,19.608052568,0.095400484
claude-version,EC,google__gemini-3-flash-preview,085,C,14.0,5.0,6.418605,47.0,0.074635,0.44403,0.306818,4.0,1.0,1.520548,88.0,2.0,44.0,4.37303,0.516414992,2.426963958,2.777532066,-1.785735684,-0.510014723,-0.364798536,0.871628909,0.552788273,-2.006218059,5.802807702,9.75475982,1.60287237
claude-version,EC,google__gemini-3-flash-preview,086,A,10.0,6.0,4.011364,29.0,0.045584,0.547222,0.494505,1.0,2.0,2.0,91.0,3.0,30.333333,2.55596894,1.384631187,0.167393336,0.939121432,-2.409705954,0.342347454,1.433715427,-0.269445767,1.738520305,-1.877585974,6.090660616,19.608052568,0.2878437
claude-version,EC,google__gemini-3-flash-preview,087,A,27.0,5.0,3.868421,30.0,0.033934,0.421845,0.305085,7.0,3.0,1.669903,118.0,4.0,29.5,10.278478444,0.516414992,0.033219067,1.041255356,-2.659929824,-0.693262018,-0.381405039,2.012703584,2.924252336,-1.966147635,8.681336841,29.461345316,0.207659059
claude-version,EC,google__gemini-3-flash-preview,088,C,12.0,6.0,4.865672,38.0,0.072622,0.42807,0.385714,0.0,4.0,1.459016,70.0,3.0,23.333333,3.46449947,1.384631187,0.969294458,1.858326749,-1.828971792,-0.641843744,0.391223765,-0.649803992,4.109984367,-2.022726467,4.075690218,19.608052568,-0.385707554
claude-version,EC,google__gemini-3-flash-preview,089,A,11.0,5.0,6.107527,79.0,0.065672,0.471127,0.351064,0.0,3.0,1.373494,94.0,1.0,94.0,3.010234205,0.516414992,2.134968802,6.045817637,-1.978246976,-0.286194486,0.059189534,-0.649803992,2.924252336,-2.045671148,6.37851353,-0.098532927,6.413952752
claude-version,EC,google__gemini-3-flash-preview,090,A,10.0,5.0,4.45679,28.0,0.055022,0.53169,0.369048,5.0,0.0,1.95082,84.0,3.0,28.0,2.55596894,0.516414992,0.585495015,0.836987508,-2.206992402,0.214053697,0.231521528,1.251987134,-0.632943758,-1.890780467,5.419003817,19.608052568,0.063326647
claude-version,EC,google__gemini-3-flash-preview,091,A,15.0,7.0,4.2875,28.0,0.053594,0.448507,0.409639,2.0,1.0,1.533333,83.0,3.0,27.666667,4.827295265,2.252847381,0.426589982,0.836987508,-2.23766362,-0.473034865,0.620485496,0.110912458,0.552788273,-2.002787974,5.323052845,19.608052568,0.03125281
claude-version,EC,google__gemini-3-flash-preview,092,C,14.0,6.0,4.384615,26.0,0.056213,0.528333,0.3,12.0,3.0,1.962264,80.0,2.0,40.0,4.37303,1.384631187,0.517747536,0.63271966,-2.181411575,0.186324999,-0.43013214,3.91449471,2.924252336,-1.887710158,5.035199931,9.75475982,1.217985939
claude-version,EC,google__gemini-3-flash-preview,093,A,9.0,6.0,5.703704,45.0,0.070416,0.541538,0.421687,1.0,1.0,1.870968,83.0,2.0,41.5,2.101703675,1.384631187,1.755918019,2.573264218,-1.876353239,0.29539782,0.735935667,-0.269445767,0.552788273,-1.912203945,5.323052845,9.75475982,1.36231835
claude-version,EC,google__gemini-3-flash-preview,094,C,16.0,6.0,4.757576,52.0,0.048056,0.438824,0.435644,8.0,3.0,1.694118,101.0,2.0,50.5,5.28156053,1.384631187,0.867829526,3.288201686,-2.356611241,-0.553016094,0.869678864,2.39306181,2.924252336,-1.959650997,7.050170329,9.75475982,2.228312819
claude-version,EC,google__gemini-3-flash-preview,095,C,16.0,6.0,4.196721,36.0,0.034399,0.464423,0.412698,2.0,4.0,1.552381,126.0,4.0,31.5,5.28156053,1.384631187,0.341379751,1.654058901,-2.649942348,-0.341569283,0.649798417,0.110912458,4.109984367,-1.99767759,9.448944612,29.461345316,0.400102274
claude-version,EC,google__gemini-3-flash-preview,096,B,8.0,5.0,3.743243,21.0,0.050584,0.477344,0.38961,0.0,1.0,1.253012,77.0,3.0,25.666667,1.64743841,0.516414992,-0.084279984,0.122050039,-2.302313735,-0.234842291,0.428557253,-0.649803992,0.552788273,-2.077995241,4.747347017,19.608052568,-0.161190405
claude-version,EC,google__gemini-3-flash-preview,097,B,15.0,7.0,4.046875,30.0,0.063232,0.489474,0.409091,2.0,3.0,1.515152,66.0,2.0,33.0,4.827295265,2.252847381,0.200725941,1.041255356,-2.030654379,-0.134648931,0.615234277,0.110912458,2.924252336,-2.007665751,3.691886333,9.75475982,0.544434686
claude-version,EC,google__gemini-3-flash-preview,098,A,11.0,4.0,3.641026,24.0,0.04668,0.518939,0.402439,4.0,1.0,1.707692,82.0,4.0,20.5,3.010234205,-0.351801202,-0.180226559,0.428451812,-2.38616558,0.1087309,0.55149137,0.871628909,0.552788273,-1.956009231,5.227101874,29.461345316,-0.65833541
claude-version,EC,google__gemini-3-flash-preview,099,B,17.0,5.0,4.350515,29.0,0.044851,0.45241,0.34,6.0,6.0,1.763158,100.0,3.0,33.333333,5.735825795,0.516414992,0.485739375,0.939121432,-2.425449653,-0.440796227,-0.04683144,1.632345359,6.48144843,-1.941128269,6.954219358,19.608052568,0.576508523
claude-version,EC,google__gemini-3-flash-preview,100,B,12.0,7.0,5.815385,37.0,0.089467,0.482407,0.283582,14.0,1.0,1.639344,67.0,2.0,33.5,3.46449947,2.252847381,1.860748032,1.756192825,-1.467167407,-0.193022095,-0.587457912,4.675211161,0.552788273,-1.974346303,3.787837304,9.75475982,0.592545489
claude-version,EC,google__gemini-3-flash-preview,101,B,5.0,5.0,4.736842,31.0,0.083102,0.655263,0.559322,0.0,0.0,1.607843,59.0,2.0,29.5,0.284642615,0.516414992,0.848367437,1.14338928,-1.603877701,1.234762194,2.054825464,-0.649803992,-0.632943758,-1.9827977,3.020229534,9.75475982,0.207659059
claude-version,EC,google__gemini-3-flash-preview,102,A,19.0,5.0,3.951923,29.0,0.037999,0.408333,0.398148,2.0,2.0,1.582418,108.0,4.0,27.0,6.644356325,0.516414992,0.1115987,0.939121432,-2.57261995,-0.804870648,0.510372788,0.110912458,1.738520305,-1.989618969,7.721827128,29.461345316,-0.03289496
claude-version,EC,google__gemini-3-flash-preview,103,A,19.0,5.0,3.612613,21.0,0.032546,0.465517,0.362069,9.0,2.0,1.902439,116.0,5.0,23.2,6.644356325,0.516414992,-0.206896585,0.122050039,-2.689741904,-0.332532882,0.164645139,2.773420035,1.738520305,-1.903760596,8.489434899,39.314638064,-0.398537069
claude-version,EC,google__gemini-3-flash-preview,104,A,14.0,6.0,3.5,34.0,0.060345,0.467,0.35,5.0,2.0,1.581818,60.0,2.0,30.0,4.37303,1.384631187,-0.312601426,1.449791053,-2.092662646,-0.320283356,0.048993735,1.251987134,1.738520305,-1.989779942,3.116180505,9.75475982,0.255769863
claude-version,EC,google__gemini-3-flash-preview,105,B,12.0,7.0,5.649123,56.0,0.099107,0.407,0.37931,3.0,2.0,1.066667,58.0,1.0,58.0,3.46449947,2.252847381,1.704685249,3.696737383,-1.260115209,-0.815881179,0.329857323,0.491270684,1.738520305,-2.127989705,2.924278563,-0.098532927,2.949974877
claude-version,EC,google__gemini-3-flash-preview,106,B,9.0,7.0,4.675,32.0,0.058437,0.609167,0.390244,7.0,4.0,1.772727,82.0,2.0,41.0,2.101703675,2.252847381,0.790319088,1.245523204,-2.133643516,0.854010907,0.434632569,2.012703584,4.109984367,-1.938561004,5.227101874,9.75475982,1.314207547
claude-version,EC,google__gemini-3-flash-preview,107,C,12.0,7.0,5.826923,51.0,0.056028,0.406111,0.367925,4.0,8.0,1.901235,106.0,2.0,53.0,3.46449947,2.252847381,1.871578243,3.186067762,-2.185385087,-0.823224287,0.220760361,0.871628909,8.852912493,-1.904083617,7.529925186,9.75475982,2.468866838
claude-version,EC,google__gemini-3-flash-preview,108,B,10.0,5.0,3.447761,22.0,0.051459,0.459091,0.3,4.0,1.0,1.785714,70.0,3.0,23.333333,2.55596894,0.516414992,-0.361635864,0.224183963,-2.283520097,-0.385611409,-0.43013214,0.871628909,0.552788273,-1.935076724,4.075690218,19.608052568,-0.385707554
claude-version,EC,google__gemini-3-flash-preview,109,C,14.0,6.0,5.39726,41.0,0.073935,0.544262,0.36,9.0,4.0,1.521127,75.0,2.0,37.5,4.37303,1.384631187,1.468272594,2.164728521,-1.800770595,0.317897961,0.14481891,2.773420035,4.109984367,-2.006062719,4.555445075,9.75475982,0.97743192
claude-version,EC,google__gemini-3-flash-preview,110,B,14.0,7.0,3.65625,40.0,0.038086,0.505844,0.38,7.0,1.0,1.826667,100.0,4.0,25.0,4.37303,2.252847381,-0.165936464,2.062594597,-2.570751325,0.000566675,0.33646926,2.012703584,0.552788273,-1.924089451,6.954219358,29.461345316,-0.225338176
claude-version,EC,google__gemini-3-flash-preview,111,B,16.0,5.0,4.962617,39.0,0.04638,0.46117,0.381818,6.0,6.0,1.924051,110.0,3.0,36.666667,5.28156053,0.516414992,1.060292441,1.960460673,-2.392609113,-0.368438945,0.353890277,1.632345359,6.48144843,-1.897962317,7.913729071,19.608052568,0.897247279
claude-version,EC,google__gemini-3-flash-preview,112,C,16.0,5.0,4.223684,30.0,0.055575,0.445455,0.43038,6.0,0.0,1.892308,79.0,3.0,26.333333,5.28156053,0.516414992,0.366688727,1.041255356,-2.195114822,-0.498244275,0.819236492,1.632345359,-0.632943758,-1.90647864,4.93924896,19.608052568,-0.097042731
claude-version,EC,google__gemini-3-flash-preview,113,A,7.0,5.0,4.387097,39.0,0.07076,0.527451,0.5,0.0,0.0,1.625,64.0,2.0,32.0,1.193173145,0.516414992,0.52007728,1.960460673,-1.868964654,0.179039711,1.48637136,-0.649803992,-0.632943758,-1.978194652,3.49998439,9.75475982,0.448213078
claude-version,EC,google__gemini-3-flash-preview,114,C,19.0,6.0,3.958333,20.0,0.041233,0.508235,0.434343,10.0,0.0,1.848101,99.0,3.0,33.0,6.644356325,1.384631187,0.117615483,0.019916115,-2.503158663,0.020316248,0.857212009,3.15377826,-0.632943758,-1.918338928,6.858268386,19.608052568,0.544434686
claude-version,EC,google__gemini-3-flash-preview,115,B,10.0,5.0,3.879518,23.0,0.046741,0.469178,0.395349,0.0,1.0,1.725806,86.0,3.0,28.666667,2.55596894,0.516414992,0.04363533,0.326317888,-2.384855395,-0.302293155,0.483551321,-0.649803992,0.552788273,-1.95114943,5.610905759,19.608052568,0.127474418
claude-version,EC,google__gemini-3-flash-preview,116,B,11.0,6.0,5.087719,30.0,0.089258,0.537,0.372881,4.0,4.0,1.460317,59.0,2.0,29.5,3.010234205,1.384631187,1.177720153,1.041255356,-1.471656401,0.257914105,0.268251318,0.871628909,4.109984367,-2.022377422,3.020229534,9.75475982,0.207659059
claude-version,EC,google__gemini-3-flash-preview,117,C,13.0,5.0,3.780822,24.0,0.051792,0.570161,0.434211,1.0,0.0,1.384615,76.0,3.0,25.333333,3.918764735,0.516414992,-0.049006239,0.428451812,-2.276367775,0.531822762,0.855947116,-0.269445767,-0.632943758,-2.042687497,4.651396046,19.608052568,-0.193264338
claude-version,EC,google__gemini-3-flash-preview,118,C,8.0,5.0,3.455882,25.0,0.050822,0.480172,0.342857,2.0,0.0,1.012195,70.0,2.0,35.0,1.64743841,0.516414992,-0.35401304,0.530585736,-2.297201866,-0.211483114,-0.019454187,0.110912458,-0.632943758,-2.142603987,4.075690218,9.75475982,0.736877901
claude-version,EC,google__gemini-3-flash-preview,119,C,12.0,5.0,3.681818,25.0,0.055785,0.503774,0.264706,7.0,3.0,1.559322,68.0,2.0,34.0,3.46449947,0.516414992,-0.141936913,0.530585736,-2.190604349,-0.01653145,-0.768337513,2.012703584,2.924252336,-1.99581539,3.883788276,9.75475982,0.640656293
claude-version,EC,google__gemini-3-flash-preview,120,B,16.0,6.0,5.205128,33.0,0.066732,0.558209,0.419753,3.0,0.0,1.835821,81.0,3.0,27.0,5.28156053,1.384631187,1.287926787,1.347657129,-1.955479825,0.433099675,0.717403078,0.491270684,-0.632943758,-1.921633526,5.131150903,19.608052568,-0.03289496
claude-version,EC,google__gemini-3-flash-preview,121,B,8.0,6.0,4.507692,48.0,0.069349,0.436441,0.484848,2.0,1.0,1.789474,66.0,1.0,66.0,1.64743841,1.384631187,0.633274471,2.87966599,-1.899270738,-0.572699588,1.341177055,0.110912458,0.552788273,-1.934067954,3.691886333,-0.098532927,3.719747738
claude-version,EC,google__gemini-3-flash-preview,122,A,10.0,6.0,4.220339,36.0,0.071531,0.504348,0.377049,6.0,1.0,1.21875,61.0,2.0,30.5,2.55596894,1.384631187,0.363548923,1.654058901,-1.852404774,-0.011790231,0.308191251,1.632345359,0.552788273,-2.087187386,3.212131476,9.75475982,0.303880666
claude-version,EC,google__gemini-3-flash-preview,123,C,11.0,4.0,3.386667,22.0,0.045156,0.336607,0.333333,3.0,1.0,1.383562,78.0,3.0,26.0,3.010234205,-0.351801202,-0.418982099,0.224183963,-2.418898728,-1.397324806,-0.110718084,0.491270684,0.552788273,-2.042970007,4.843297989,19.608052568,-0.129116568
claude-version,EC,google__gemini-3-flash-preview,124,A,17.0,8.0,4.204082,32.0,0.042899,0.445732,0.316832,4.0,1.0,1.340206,101.0,3.0,33.666667,5.735825795,3.121063576,0.348289196,1.245523204,-2.467375576,-0.495956265,-0.268839205,0.871628909,0.552788273,-2.054601979,7.050170329,19.608052568,0.608582456
claude-version,EC,google__gemini-3-flash-preview,125,B,18.0,5.0,4.505263,29.0,0.047424,0.384416,0.27,0.0,0.0,1.813333,100.0,5.0,20.0,6.19009106,0.516414992,0.630994476,0.939121432,-2.370185618,-1.0024242,-0.717607665,-0.649803992,-0.632943758,-1.927666828,6.954219358,39.314638064,-0.706446214
claude-version,EC,google__gemini-3-flash-preview,126,A,11.0,5.0,5.0,44.0,0.057471,0.489474,0.41573,3.0,4.0,1.927536,89.0,2.0,44.5,3.010234205,0.516414992,1.095382209,2.471130294,-2.154391693,-0.134648931,0.67885261,0.491270684,4.109984367,-1.897027327,5.898758673,9.75475982,1.650983173
claude-version,EC,google__gemini-3-flash-preview,127,C,13.0,7.0,3.518072,26.0,0.042386,0.59058,0.406977,4.0,0.0,1.927536,86.0,3.0,28.666667,3.918764735,2.252847381,-0.295638039,0.63271966,-2.478394017,0.700482961,0.594976835,0.871628909,-0.632943758,-1.897027327,5.610905759,19.608052568,0.127474418
claude-version,EC,google__gemini-3-flash-preview,128,C,11.0,6.0,3.723684,21.0,0.048996,0.510769,0.35,1.0,0.0,1.701493,80.0,4.0,20.0,3.010234205,1.384631187,-0.102639152,0.122050039,-2.336421504,0.041246996,0.048993735,-0.269445767,-0.632943758,-1.95767236,5.035199931,29.461345316,-0.706446214
claude-version,EC,google__gemini-3-flash-preview,129,B,10.0,5.0,4.471429,31.0,0.063878,0.539474,0.388889,1.0,4.0,1.741935,72.0,2.0,36.0,2.55596894,0.516414992,0.599235997,1.14338928,-2.016779304,0.278349255,0.421648258,-0.269445767,4.109984367,-1.946822183,4.267592161,9.75475982,0.833099508
claude-version,EC,google__gemini-3-flash-preview,130,C,14.0,6.0,5.011628,26.0,0.058275,0.532692,0.314607,4.0,4.0,1.891892,89.0,3.0,29.666667,4.37303,1.384631187,1.106296898,0.63271966,-2.137123024,0.222330181,-0.290160307,0.871628909,4.109984367,-1.906590249,5.898758673,19.608052568,0.223696025
claude-version,EC,google__gemini-3-flash-preview,131,C,12.0,8.0,5.95,31.0,0.074375,0.490769,0.390244,8.0,3.0,1.861538,82.0,2.0,41.0,3.46449947,3.121063576,1.987105177,1.14338928,-1.79132008,-0.123952278,0.434632569,2.39306181,2.924252336,-1.914733918,5.227101874,9.75475982,1.314207547
claude-version,EC,google__gemini-3-flash-preview,132,B,10.0,5.0,3.402778,15.0,0.047261,0.511719,0.328947,0.0,1.0,1.156627,76.0,4.0,19.0,2.55596894,0.516414992,-0.403859416,-0.490753505,-2.373686604,0.049093962,-0.152747006,-0.649803992,0.552788273,-2.103854354,4.651396046,29.461345316,-0.802667821
claude-version,EC,google__gemini-3-flash-preview,133,B,13.0,6.0,3.686047,26.0,0.042861,0.510563,0.348315,5.0,4.0,1.924242,89.0,3.0,29.666667,3.918764735,1.384631187,-0.137967338,0.63271966,-2.468191756,0.039545444,0.032847193,1.251987134,4.109984367,-1.897911073,5.898758673,19.608052568,0.223696025
claude-version,EC,google__gemini-3-flash-preview,134,B,12.0,6.0,3.619718,20.0,0.050982,0.542373,0.306667,4.0,0.0,1.279412,75.0,4.0,18.75,3.46449947,1.384631187,-0.200227436,0.019916115,-2.293765315,0.30229489,-0.366245496,0.871628909,-0.632943758,-2.07091239,4.555445075,29.461345316,-0.826723223
claude-version,EC,google__gemini-3-flash-preview,135,A,9.0,6.0,4.298851,32.0,0.049412,0.522857,0.417582,1.0,1.0,1.4375,91.0,4.0,22.75,2.101703675,1.384631187,0.437244664,1.245523204,-2.327486471,0.141093438,0.696599433,-0.269445767,0.552788273,-2.028498991,6.090660616,29.461345316,-0.441836793
claude-version,EC,google__gemini-3-flash-preview,136,A,9.0,5.0,4.705882,29.0,0.055363,0.544286,0.551724,4.0,2.0,1.416667,87.0,2.0,43.5,2.101703675,0.516414992,0.819306655,0.939121432,-2.199668253,0.3180962,1.982017496,0.871628909,1.738520305,-2.034088272,5.706856731,9.75475982,1.554761566
claude-version,EC,google__gemini-3-flash-preview,137,B,14.0,7.0,5.813953,47.0,0.067604,0.460714,0.420455,16.0,0.0,1.652778,88.0,2.0,44.0,4.37303,2.252847381,1.859403877,2.777532066,-1.936750622,-0.372205488,0.724130006,5.435927611,-0.632943758,-1.970742098,5.802807702,9.75475982,1.60287237
claude-version,EC,google__gemini-3-flash-preview,138,C,10.0,4.0,3.480769,24.0,0.066938,0.632558,0.37037,9.0,1.0,0.866667,54.0,2.0,27.0,2.55596894,-0.351801202,-0.330652715,0.428451812,-1.951055266,1.047219718,0.244189617,2.773420035,0.552788273,-2.181647667,2.540474677,9.75475982,-0.03289496
