version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,CE,060,A,11.0,7.0,3.261682,35.0,0.030483,0.576,0.468468,9.0,6.0,0.615385,111.0,4.0,27.75,3.393379654,0.895892151,-0.291775792,1.109553353,-2.086119463,-0.244989533,-0.209429459,2.104887524,3.942294088,-1.825748688,5.848673622,9.342405822,-0.110426521
kimi-version,CE,060,B,10.0,8.0,3.44,36.0,0.0344,0.601042,0.576923,9.0,2.0,0.570513,104.0,4.0,26.0,2.93309811,1.448162002,-0.024000192,1.194971946,-2.008374575,-0.067890862,0.716005612,2.104887524,0.933253835,-1.853189907,5.339018283,9.342405822,-0.249694516
kimi-version,CE,060,C,10.0,7.0,3.611111,36.0,0.033436,0.629592,0.5,12.0,6.0,0.596154,112.0,4.0,28.0,2.93309811,0.895892151,0.232952839,1.194971946,-2.027508114,0.134016615,0.059629769,3.089737734,3.942294088,-1.837509298,5.921481528,9.342405822,-0.090531093
kimi-version,CE,061,A,13.0,6.0,3.141176,27.0,0.036955,0.57551,0.366667,12.0,0.0,0.606061,90.0,5.0,18.0,4.313942741,0.343622301,-0.472736583,0.426204611,-1.957662758,-0.248454846,-1.078086651,3.089737734,-0.571266292,-1.831450728,4.319707604,12.535735676,-0.886348205
kimi-version,CE,061,B,14.0,7.0,3.136364,30.0,0.03564,0.526471,0.354839,12.0,4.0,0.621212,93.0,5.0,18.6,4.774224285,0.895892151,-0.479962641,0.682460389,-1.983762969,-0.595261879,-1.179013727,3.089737734,2.437773962,-1.822185219,4.538131321,12.535735676,-0.838599178
kimi-version,CE,061,C,15.0,8.0,3.428571,32.0,0.037677,0.506122,0.302083,12.0,8.0,0.651515,96.0,5.0,19.2,5.234505829,1.448162002,-0.04116283,0.853297575,-1.943332452,-0.739171345,-1.629175108,3.089737734,5.446814215,-1.80365359,4.756555038,12.535735676,-0.790850151
kimi-version,CE,062,A,7.0,5.0,3.714286,27.0,0.066327,0.607812,0.576271,5.0,3.0,0.520833,59.0,3.0,19.666667,1.552253478,-0.208647549,0.387888109,0.426204611,-1.374685264,-0.020012977,0.710442165,0.791753912,1.685513898,-1.883571432,2.062662529,6.149075968,-0.753711993
kimi-version,CE,062,B,8.0,7.0,3.25,44.0,0.050781,0.578125,0.462687,6.0,0.0,0.625,67.0,3.0,22.333333,2.012535022,0.895892151,-0.309318353,1.878320688,-1.683243351,-0.229961394,-0.258758122,1.120037315,-0.571266292,-1.819868689,2.645125774,6.149075968,-0.54149415
kimi-version,CE,062,C,6.0,5.0,3.733333,32.0,0.062222,0.671875,0.587302,6.0,3.0,0.583333,63.0,3.0,21.0,1.091971935,-0.208647549,0.416490504,0.853297575,-1.456161589,0.433044772,0.804568524,1.120037315,1.685513898,-1.845349908,2.353894151,6.149075968,-0.647603071
kimi-version,CE,063,A,7.0,5.0,3.387097,20.0,0.054631,0.808333,0.615385,3.0,0.0,0.783784,65.0,3.0,21.666667,1.552253478,-0.208647549,-0.10344328,-0.171725539,-1.606828284,1.398084722,1.044197799,0.135187105,-0.571266292,-1.722765227,2.499509963,6.149075968,-0.594548571
kimi-version,CE,063,B,8.0,4.0,3.067797,16.0,0.051997,0.417857,0.467742,6.0,0.0,0.743243,62.0,3.0,20.666667,2.012535022,-0.7609174,-0.582927959,-0.51339991,-1.659108098,-1.36338723,-0.215624341,1.120037315,-0.571266292,-1.747557848,2.281086246,6.149075968,-0.674130282
kimi-version,CE,063,C,5.0,4.0,3.163265,17.0,0.064556,0.535185,0.557692,3.0,0.0,0.608108,52.0,3.0,17.333333,0.631690391,-0.7609174,-0.439566094,-0.427981317,-1.409836195,-0.533635898,0.551909518,0.135187105,-0.571266292,-1.830198896,1.553007189,6.149075968,-0.939402705
kimi-version,CE,064,A,9.0,5.0,3.173913,24.0,0.045999,0.413235,0.507042,3.0,6.0,0.468085,71.0,2.0,35.5,2.472816566,-0.208647549,-0.423576264,0.169948832,-1.778156819,-1.396074318,0.119718412,0.135187105,3.942294088,-1.915829174,2.936357396,2.955746113,0.50633174
kimi-version,CE,064,B,10.0,6.0,3.956044,23.0,0.043473,0.421,0.505376,6.0,12.0,0.595745,93.0,2.0,46.5,2.93309811,0.343622301,0.750929942,0.084530239,-1.828293042,-1.341159727,0.10550261,1.120037315,8.455854469,-1.83775942,4.538131321,2.955746113,1.381730562
kimi-version,CE,064,C,9.0,6.0,3.666667,27.0,0.043651,0.439583,0.534884,4.0,7.0,0.531915,86.0,2.0,43.0,2.472816566,0.343622301,0.31637987,0.426204611,-1.824760085,-1.209739529,0.357291261,0.463470509,4.694554152,-1.876794297,4.028475981,2.955746113,1.103194573
kimi-version,CE,065,A,11.0,6.0,3.598039,27.0,0.035275,0.55,0.457944,3.0,6.0,0.578313,107.0,5.0,21.4,3.393379654,0.343622301,0.21332295,0.426204611,-1.991007515,-0.428863243,-0.299229641,0.135187105,3.942294088,-1.848419861,5.557442,12.535735676,-0.615770387
kimi-version,CE,065,B,12.0,7.0,3.682692,31.0,0.035411,0.4625,0.416667,3.0,3.0,0.584337,108.0,4.0,27.0,3.853661197,0.895892151,0.340444204,0.767878982,-1.988308177,-1.047668998,-0.651441926,0.135187105,1.685513898,-1.844735918,5.630249906,9.342405822,-0.170112805
kimi-version,CE,065,C,9.0,6.0,3.43,24.0,0.0343,0.504167,0.509615,2.0,3.0,0.560241,104.0,4.0,26.0,2.472816566,0.343622301,-0.039016937,0.169948832,-2.010359382,-0.752997233,0.14167355,-0.193096298,1.685513898,-1.859471691,5.339018283,9.342405822,-0.249694516
kimi-version,CE,066,A,9.0,6.0,3.873016,40.0,0.061476,0.465217,0.393939,8.0,0.0,0.54955,66.0,3.0,22.0,2.472816566,0.343622301,0.626248908,1.536646317,-1.470968249,-1.028454195,-0.845377552,1.776604121,-0.571266292,-1.866009712,2.572317868,6.149075968,-0.56802136
kimi-version,CE,066,B,10.0,7.0,3.588235,26.0,0.052768,0.346296,0.352113,6.0,0.0,0.585586,71.0,3.0,23.666667,2.93309811,0.895892151,0.198600533,0.340786018,-1.643805237,-1.869471328,-1.202274397,1.120037315,-0.571266292,-1.843972099,2.936357396,6.149075968,-0.435385148
kimi-version,CE,066,C,11.0,6.0,3.516667,17.0,0.058611,0.475,0.31746,7.0,0.0,0.504505,63.0,3.0,21.0,3.393379654,0.343622301,0.09112869,-0.427981317,-1.527832968,-0.959268176,-1.497964789,1.448320718,-0.571266292,-1.893556728,2.353894151,6.149075968,-0.647603071
kimi-version,CE,067,A,11.0,7.0,3.466667,40.0,0.038519,0.631731,0.5,10.0,10.0,0.724771,94.0,4.0,23.5,3.393379654,0.895892151,0.016044963,1.536646317,-1.926620378,0.149143764,0.059629769,2.433170927,6.951334342,-1.758854295,4.610939226,9.342405822,-0.448648793
kimi-version,CE,067,B,9.0,7.0,3.431579,23.0,0.036122,0.621818,0.46,10.0,3.0,0.743119,100.0,5.0,20.0,2.472816566,0.895892151,-0.036645793,0.084530239,-1.9741962,0.079038376,-0.28168601,2.433170927,1.685513898,-1.747633679,5.04778666,12.535735676,-0.727184782
kimi-version,CE,067,C,10.0,6.0,3.791209,24.0,0.041662,0.698958,0.442105,13.0,6.0,0.697248,95.0,4.0,23.75,2.93309811,0.343622301,0.50340142,0.169948832,-1.864237895,0.624577529,-0.434382157,3.418021137,3.942294088,-1.775685831,4.683747132,9.342405822,-0.428753366
kimi-version,CE,068,A,12.0,5.0,3.305085,18.0,0.056018,0.409375,0.370968,10.0,11.0,0.591398,62.0,3.0,20.666667,3.853661197,-0.208647549,-0.226598612,-0.342562725,-1.579299011,-1.423372491,-1.041386671,2.433170927,7.703594406,-1.840417803,2.281086246,6.149075968,-0.674130282
kimi-version,CE,068,B,10.0,5.0,3.262295,21.0,0.05348,0.41875,0.421875,12.0,8.0,0.623656,64.0,3.0,21.333333,2.93309811,-0.208647549,-0.290855265,-0.086306946,-1.629673412,-1.357071875,-0.607002612,3.089737734,5.446814215,-1.820690605,2.426702057,6.149075968,-0.621075861
kimi-version,CE,068,C,8.0,6.0,2.8,18.0,0.050909,0.502941,0.482759,6.0,4.0,0.569892,58.0,3.0,19.333333,2.012535022,0.343622301,-0.985071894,-0.342562725,-1.680702798,-0.761667586,-0.087485864,1.120037315,2.437773962,-1.853569676,1.989854623,6.149075968,-0.780239283
kimi-version,CE,069,A,7.0,6.0,3.134146,32.0,0.038221,0.715909,0.635294,3.0,2.0,0.531034,85.0,3.0,28.333333,1.552253478,0.343622301,-0.483293355,0.853297575,-1.932535102,0.744456116,1.214079196,0.135187105,0.933253835,-1.877333067,3.955668076,6.149075968,-0.064003883
kimi-version,CE,069,B,10.0,9.0,3.427083,39.0,0.035699,0.646226,0.565657,12.0,7.0,0.613793,99.0,3.0,33.0,2.93309811,2.000431852,-0.043397322,1.451227724,-1.982591933,0.251653357,0.619874023,3.089737734,4.694554152,-1.826722267,4.974978755,6.149075968,0.307377462
kimi-version,CE,069,C,7.0,8.0,3.156627,31.0,0.038032,0.708511,0.627907,3.0,4.0,0.517241,86.0,3.0,28.666667,1.552253478,1.448162002,-0.44953421,0.767878982,-1.936286387,0.692136973,1.151046704,0.135187105,2.437773962,-1.885768099,4.028475981,6.149075968,-0.037476593
kimi-version,CE,070,A,15.0,8.0,3.572727,45.0,0.032479,0.557547,0.460177,19.0,5.0,0.649682,113.0,3.0,37.666667,5.234505829,1.448162002,0.175312564,1.963739281,-2.046502717,-0.375490363,-0.280175688,5.387721556,3.190034025,-1.804774551,5.994289434,6.149075968,0.678758807
kimi-version,CE,070,B,16.0,9.0,3.387387,48.0,0.030517,0.589623,0.421053,19.0,6.0,0.643312,114.0,3.0,38.0,5.694787373,2.000431852,-0.103007794,2.219995059,-2.085444629,-0.148646781,-0.614016651,5.387721556,3.942294088,-1.808670088,6.067097339,6.149075968,0.705286018
kimi-version,CE,070,C,14.0,10.0,3.485149,46.0,0.034506,0.509615,0.451923,18.0,3.0,0.566879,104.0,3.0,34.666667,4.774224285,2.552701702,0.043798912,2.049157874,-2.00627068,-0.714468619,-0.350606199,5.059438153,1.685513898,-1.855412259,5.339018283,6.149075968,0.440013674
kimi-version,CE,071,A,7.0,8.0,4.063492,39.0,0.0645,0.445455,0.507692,5.0,0.0,0.581633,65.0,2.0,32.5,1.552253478,1.448162002,0.912281867,1.451227724,-1.410947687,-1.168212359,0.125264794,0.791753912,-0.571266292,-1.846389534,2.499509963,2.955746113,0.267586606
kimi-version,CE,071,B,6.0,5.0,4.613333,45.0,0.061511,0.598529,0.552632,6.0,3.0,0.663265,76.0,1.0,76.0,1.091971935,-0.208647549,1.737964095,1.963739281,-1.470273566,-0.085662964,0.508733072,1.120037315,1.685513898,-1.796467944,3.300396925,-0.237583741,3.729391039
kimi-version,CE,071,C,5.0,5.0,4.351351,43.0,0.058802,0.598529,0.5,6.0,5.0,0.683673,76.0,2.0,38.0,0.631690391,-0.208647549,1.344552397,1.792902095,-1.524041986,-0.085662964,0.059629769,1.120037315,3.190034025,-1.783987546,3.300396925,2.955746113,0.705286018
kimi-version,CE,072,A,16.0,7.0,3.784946,35.0,0.040698,0.52234,0.402062,10.0,4.0,0.682927,97.0,4.0,24.25,5.694787373,0.895892151,0.493996432,1.109553353,-1.883371434,-0.624476582,-0.77606485,2.433170927,2.437773962,-1.784443758,4.829362943,9.342405822,-0.38896251
kimi-version,CE,072,B,14.0,8.0,3.37931,31.0,0.038843,0.609302,0.406593,7.0,4.0,0.626016,91.0,4.0,22.75,4.774224285,1.448162002,-0.115136819,0.767878982,-1.920189603,-0.009475599,-0.737402306,1.448320718,2.437773962,-1.81924736,4.392515509,9.342405822,-0.508335077
kimi-version,CE,072,C,15.0,8.0,3.317647,32.0,0.039031,0.545556,0.426966,9.0,4.0,0.609756,89.0,4.0,22.25,5.234505829,1.448162002,-0.207734576,0.853297575,-1.916458166,-0.460291503,-0.563561646,2.104887524,2.437773962,-1.829191071,4.246899698,9.342405822,-0.548125932
kimi-version,CE,073,A,11.0,5.0,3.109589,17.0,0.042597,0.531944,0.506494,9.0,2.0,0.62963,77.0,4.0,19.25,3.393379654,-0.208647549,-0.520169977,-0.427981317,-1.845679951,-0.556556463,0.115042386,2.104887524,0.933253835,-1.817037239,3.37320483,9.342405822,-0.786871066
kimi-version,CE,073,B,12.0,6.0,3.128571,14.0,0.044694,0.538571,0.418919,6.0,1.0,0.592593,74.0,4.0,18.5,3.853661197,0.343622301,-0.491665191,-0.684237096,-1.804058549,-0.509689883,-0.632225848,1.120037315,0.180993771,-1.839687007,3.154781113,9.342405822,-0.846557349
kimi-version,CE,073,C,13.0,6.0,3.210526,22.0,0.042244,0.414706,0.4125,9.0,1.0,0.675926,80.0,4.0,20.0,4.313942741,0.343622301,-0.368595454,-0.000888353,-1.852686319,-1.385671309,-0.686998498,2.104887524,0.180993771,-1.78872518,3.591628547,9.342405822,-0.727184782
kimi-version,CE,074,A,6.0,5.0,2.945455,10.0,0.053554,0.5875,0.440678,6.0,0.0,0.644737,59.0,4.0,14.75,1.091971935,-0.208647549,-0.766645825,-1.025911467,-1.628204654,-0.163660777,-0.446558597,1.120037315,-0.571266292,-1.807798638,2.062662529,9.342405822,-1.144988766
kimi-version,CE,074,B,7.0,5.0,2.571429,10.0,0.045918,0.593333,0.45,6.0,0.0,0.671053,60.0,4.0,15.0,1.552253478,-0.208647549,-1.328311144,-1.025911467,-1.779764512,-0.122409417,-0.367014955,1.120037315,-0.571266292,-1.791705236,2.135470434,9.342405822,-1.125093338
kimi-version,CE,074,C,5.0,5.0,2.741379,12.0,0.047265,0.707143,0.5,3.0,0.0,0.684211,62.0,4.0,15.5,0.631690391,-0.208647549,-1.073101557,-0.855074281,-1.753029163,0.682462387,0.059629769,0.135187105,-0.571266292,-1.783658535,2.281086246,9.342405822,-1.085302482
kimi-version,CE,075,A,11.0,11.0,3.942029,55.0,0.057131,0.581579,0.485714,13.0,4.0,0.608247,70.0,1.0,70.0,3.393379654,3.104971552,0.729883973,2.817925209,-1.55720811,-0.205534478,-0.062271161,3.418021137,2.437773962,-1.830113892,2.863549491,-0.237583741,3.251900773
kimi-version,CE,075,B,10.0,10.0,4.103448,49.0,0.070749,0.554286,0.355932,13.0,7.0,0.484536,59.0,1.0,59.0,2.93309811,2.552701702,0.972282775,2.305413652,-1.286917101,-0.398552369,-1.169687273,3.418021137,4.694554152,-1.905768658,2.062662529,-0.237583741,2.376501951
kimi-version,CE,075,C,11.0,7.0,4.393939,53.0,0.066575,0.609211,0.41791,13.0,8.0,0.556701,67.0,1.0,67.0,3.393379654,0.895892151,1.408505712,2.647088023,-1.369762943,-0.010119157,-0.640835539,3.418021137,5.446814215,-1.861636558,2.645125774,-0.237583741,3.01315564
kimi-version,CE,076,A,13.0,6.0,3.215054,24.0,0.03457,0.40614,0.5,9.0,0.0,0.586957,96.0,3.0,32.0,4.313942741,0.343622301,-0.361795872,0.169948832,-2.005000404,-1.446250624,0.059629769,2.104887524,-0.571266292,-1.843133672,4.756555038,6.149075968,0.227795751
kimi-version,CE,076,B,11.0,6.0,3.318182,30.0,0.037707,0.447222,0.472527,6.0,1.0,0.536232,91.0,3.0,30.333333,3.393379654,0.343622301,-0.20693118,0.682460389,-1.94273701,-1.155716018,-0.174794441,1.120037315,0.180993771,-1.87415426,4.392515509,6.149075968,0.095159539
kimi-version,CE,076,C,15.0,6.0,3.571429,37.0,0.036443,0.388596,0.455446,9.0,1.0,0.608696,101.0,3.0,33.666667,5.234505829,0.343622301,0.173363391,1.280390539,-1.96782497,-1.570322946,-0.320544811,2.104887524,0.180993771,-1.829839308,5.120594566,6.149075968,0.360431963
kimi-version,CE,077,A,6.0,5.0,2.881356,17.0,0.048837,0.433824,0.580645,0.0,1.0,0.6,62.0,3.0,20.666667,1.091971935,-0.208647549,-0.862901661,-0.427981317,-1.721827998,-1.250467555,0.747765045,-0.849663104,0.180993771,-1.835157298,2.281086246,6.149075968,-0.674130282
kimi-version,CE,077,B,5.0,4.0,2.982759,18.0,0.051427,0.478571,0.590164,0.0,1.0,0.566667,61.0,3.0,20.333333,0.631690391,-0.7609174,-0.710627358,-0.342562725,-1.670421498,-0.934013829,0.828989668,-0.849663104,0.180993771,-1.855541907,2.20827834,6.149075968,-0.700657572
kimi-version,CE,077,C,7.0,7.0,3.265625,36.0,0.051025,0.484722,0.552239,3.0,3.0,0.677778,67.0,3.0,22.333333,1.552253478,0.895892151,-0.285854689,1.194971946,-1.678400422,-0.890513552,0.505379644,0.135187105,1.685513898,-1.7875926,2.645125774,6.149075968,-0.54149415
kimi-version,CE,078,A,6.0,5.0,3.705882,20.0,0.054498,0.603659,0.661972,0.0,3.0,0.557522,71.0,3.0,23.666667,1.091971935,-0.208647549,0.375268037,-0.171725539,-1.609468077,-0.049383266,1.441719755,-0.849663104,1.685513898,-1.86113448,2.936357396,6.149075968,-0.435385148
kimi-version,CE,078,B,6.0,6.0,5.398148,51.0,0.049983,0.62037,0.609091,6.0,0.0,0.858407,110.0,2.0,55.0,1.091971935,0.343622301,2.916500795,2.476250838,-1.69908211,0.068798025,0.990491762,1.120037315,-0.571266292,-1.677129952,5.775865717,2.955746113,2.058175106
kimi-version,CE,078,C,5.0,8.0,3.106667,21.0,0.041422,0.678205,0.64557,0.0,2.0,0.628319,79.0,4.0,19.75,0.631690391,1.448162002,-0.52455787,-0.086306946,-1.869001432,0.477810948,1.301763219,-0.849663104,0.933253835,-1.817838973,3.518820642,9.342405822,-0.74708021
kimi-version,CE,079,A,10.0,6.0,4.25,34.0,0.046196,0.626923,0.4,15.0,0.0,0.598425,95.0,3.0,31.666667,2.93309811,0.343622301,1.192356181,1.02413476,-1.774246749,0.115141272,-0.793659679,4.074587943,-0.571266292,-1.836120481,4.683747132,6.149075968,0.20126854
kimi-version,CE,079,B,9.0,6.0,4.179775,33.0,0.046964,0.571951,0.423913,14.0,0.0,0.606299,92.0,3.0,30.666667,2.472816566,0.343622301,1.086901087,0.938716167,-1.759003432,-0.273624328,-0.589612573,3.74630454,-0.571266292,-1.83130518,4.465323415,6.149075968,0.121686829
kimi-version,CE,079,C,11.0,6.0,3.935484,33.0,0.042317,0.630952,0.4375,14.0,0.0,0.614173,96.0,3.0,32.0,3.393379654,0.343622301,0.720055513,0.938716167,-1.85123741,0.143634625,-0.473676136,3.74630454,-0.571266292,-1.82648988,4.756555038,6.149075968,0.227795751
kimi-version,CE,080,A,11.0,6.0,3.2,25.0,0.053333,0.495455,0.47619,7.0,5.0,0.597826,63.0,3.0,21.0,3.393379654,0.343622301,-0.38440208,0.255367425,-1.632591078,-0.81460907,-0.143538448,1.448320718,3.190034025,-1.836486796,2.353894151,6.149075968,-0.647603071
kimi-version,CE,080,B,11.0,8.0,3.441176,46.0,0.050606,0.473611,0.422535,10.0,4.0,0.673913,71.0,3.0,23.666667,3.393379654,1.448162002,-0.022234223,2.049157874,-1.686716763,-0.969091275,-0.601370902,2.433170927,2.437773962,-1.789956219,2.936357396,6.149075968,-0.435385148
kimi-version,CE,080,C,11.0,6.0,3.017241,25.0,0.052021,0.537879,0.459016,7.0,5.0,0.565217,61.0,3.0,20.333333,3.393379654,0.343622301,-0.658846616,0.255367425,-1.658631745,-0.514583752,-0.290082378,1.448320718,3.190034025,-1.856428646,2.20827834,6.149075968,-0.700657572
kimi-version,CE,081,A,8.0,8.0,2.852459,19.0,0.046762,0.601471,0.453125,0.0,6.0,0.514286,64.0,3.0,21.333333,2.012535022,1.448162002,-0.90629555,-0.257144132,-1.763012742,-0.064856946,-0.340349659,-0.849663104,3.942294088,-1.887575213,2.426702057,6.149075968,-0.621075861
kimi-version,CE,081,B,8.0,5.0,3.114286,16.0,0.04449,0.587838,0.465753,0.0,3.0,0.619048,73.0,3.0,24.333333,2.012535022,-0.208647549,-0.513116611,-0.51339991,-1.808107555,-0.161270419,-0.232596268,-0.849663104,1.685513898,-1.823508601,3.081973208,6.149075968,-0.382330727
kimi-version,CE,081,C,7.0,6.0,3.045455,16.0,0.046143,0.670588,0.492754,0.0,3.0,0.561905,69.0,3.0,23.0,1.552253478,0.343622301,-0.616478371,-0.51339991,-1.775298697,0.423943023,-0.002199584,-0.849663104,1.685513898,-1.858454081,2.790741585,6.149075968,-0.488439649
kimi-version,CE,082,A,13.0,7.0,3.306667,32.0,0.044089,0.575,0.384615,18.0,3.0,0.588235,78.0,3.0,26.0,4.313942741,0.895892151,-0.224222963,0.853297575,-1.816066631,-0.252061599,-0.92493826,5.059438153,1.685513898,-1.842352118,3.446012736,6.149075968,-0.249694516
kimi-version,CE,082,B,16.0,6.0,3.367647,28.0,0.049524,0.554286,0.295775,22.0,3.0,0.529412,71.0,3.0,23.666667,5.694787373,0.343622301,-0.132650849,0.511623203,-1.708192374,-0.398552369,-1.683000606,6.372571765,1.685513898,-1.878324992,2.936357396,6.149075968,-0.435385148
kimi-version,CE,082,C,11.0,7.0,3.205882,24.0,0.047145,0.569118,0.338028,14.0,4.0,0.504202,71.0,3.0,23.666667,3.393379654,0.895892151,-0.375569231,0.169948832,-1.755410931,-0.29365949,-1.322460216,3.74630454,2.437773962,-1.893742026,2.936357396,6.149075968,-0.435385148
kimi-version,CE,083,A,9.0,7.0,3.853333,44.0,0.051378,0.630952,0.525641,11.0,0.0,0.567797,78.0,3.0,26.0,2.472816566,0.895892151,0.596691448,1.878320688,-1.671394053,0.143634625,0.278421717,2.761454331,-0.571266292,-1.854850862,3.446012736,6.149075968,-0.249694516
kimi-version,CE,083,B,11.0,7.0,3.886364,43.0,0.044163,0.671111,0.56044,12.0,3.0,0.677966,91.0,3.0,30.333333,3.393379654,0.895892151,0.64629326,1.792902095,-1.814597874,0.427641714,0.575357912,3.089737734,1.685513898,-1.78747763,4.392515509,6.149075968,0.095159539
kimi-version,CE,083,C,12.0,8.0,3.989011,50.0,0.043835,0.671739,0.542553,12.0,0.0,0.70339,94.0,3.0,31.333333,3.853661197,1.448162002,0.800435646,2.390832245,-1.821108041,0.432082971,0.422730028,3.089737734,-0.571266292,-1.771929726,4.610939226,6.149075968,0.17474125
kimi-version,CE,084,A,12.0,7.0,4.28125,29.0,0.044596,0.572368,0.42,4.0,0.0,0.645669,100.0,4.0,25.0,3.853661197,0.895892151,1.23928351,0.597041796,-1.80600366,-0.270675276,-0.623001789,0.463470509,-0.571266292,-1.807228678,5.04778666,9.342405822,-0.329276227
kimi-version,CE,084,B,13.0,9.0,4.816514,43.0,0.044188,0.46,0.357143,12.0,0.0,0.708661,112.0,3.0,37.333333,4.313942741,2.000431852,2.043075828,1.792902095,-1.814101672,-1.065349162,-1.159353938,3.089737734,-0.571266292,-1.768706275,5.921481528,6.149075968,0.652231517
kimi-version,CE,084,C,14.0,6.0,4.298969,35.0,0.044319,0.492222,0.39,3.0,0.0,0.677165,100.0,3.0,33.333333,4.774224285,0.343622301,1.265891681,1.109553353,-1.811501575,-0.837473059,-0.878988624,0.135187105,-0.571266292,-1.787967477,5.04778666,6.149075968,0.333904673
kimi-version,CE,085,A,14.0,5.0,2.725275,13.0,0.029948,0.499057,0.416667,8.0,2.0,0.575163,96.0,5.0,19.2,4.774224285,-0.208647549,-1.097284524,-0.769655689,-2.09673818,-0.789135489,-0.651441926,1.776604121,0.933253835,-1.850346226,4.756555038,12.535735676,-0.790850151
kimi-version,CE,085,B,15.0,7.0,2.621951,18.0,0.031975,0.452941,0.45977,8.0,1.0,0.503268,87.0,5.0,17.4,5.234505829,0.895892151,-1.252443543,-0.342562725,-2.056506144,-1.115270874,-0.283648576,1.776604121,0.180993771,-1.894313209,4.101283887,12.535735676,-0.934097231
kimi-version,CE,085,C,14.0,7.0,2.641975,14.0,0.032617,0.527885,0.44186,6.0,2.0,0.464052,86.0,5.0,17.2,4.774224285,0.895892151,-1.222374012,-0.684237096,-2.043763683,-0.585261978,-0.436472716,1.120037315,0.933253835,-1.918295533,4.028475981,12.535735676,-0.950013573
kimi-version,CE,086,A,15.0,8.0,3.231707,28.0,0.039411,0.444231,0.372093,7.0,1.0,0.547445,86.0,4.0,21.5,5.234505829,1.448162002,-0.336788486,0.511623203,-1.9089159,-1.176868567,-1.031787165,1.448320718,0.180993771,-1.867297013,4.028475981,9.342405822,-0.607812216
kimi-version,CE,086,B,15.0,7.0,3.478723,26.0,0.037008,0.4625,0.408163,5.0,2.0,0.620438,98.0,4.0,24.5,5.234505829,0.895892151,0.034149151,0.340786018,-1.95661081,-1.047668998,-0.724005661,0.791753912,0.933253835,-1.822658554,4.902170849,9.342405822,-0.369067082
kimi-version,CE,086,C,8.0,6.0,3.426667,22.0,0.045689,0.540244,0.531646,8.0,0.0,0.489051,79.0,4.0,19.75,2.012535022,0.343622301,-0.044022018,-0.000888353,-1.78430972,-0.497858317,0.329661748,1.776604121,-0.571266292,-1.903007535,3.518820642,9.342405822,-0.74708021
kimi-version,CE,087,A,6.0,6.0,2.770833,22.0,0.057726,0.733333,0.607843,0.0,1.0,0.621622,51.0,3.0,17.0,1.091971935,0.343622301,-1.028871235,-0.000888353,-1.545398509,0.86767979,0.979842709,-0.849663104,0.180993771,-1.821934486,1.480199283,6.149075968,-0.965929916
kimi-version,CE,087,B,7.0,6.0,3.036364,23.0,0.055207,0.709259,0.586207,0.0,4.0,0.689189,58.0,3.0,19.333333,1.552253478,0.343622301,-0.630130094,0.084530239,-1.595395796,0.697426878,0.795225004,-0.849663104,2.437773962,-1.780614267,1.989854623,6.149075968,-0.780239283
kimi-version,CE,087,C,5.0,5.0,3.0,22.0,0.061224,0.723077,0.576923,0.0,0.0,0.608108,52.0,3.0,17.333333,0.631690391,-0.208647549,-0.684736987,-0.000888353,-1.475969962,0.795148683,0.716005612,-0.849663104,-0.571266292,-1.830198896,1.553007189,6.149075968,-0.939402705
kimi-version,CE,088,A,15.0,6.0,4.113821,28.0,0.033446,0.7475,0.464567,14.0,8.0,0.716216,127.0,4.0,31.75,5.234505829,0.343622301,0.987859645,0.511623203,-2.027309633,0.967869745,-0.242716281,3.74630454,5.446814215,-1.764086057,7.013600113,9.342405822,0.207900323
kimi-version,CE,088,B,15.0,8.0,3.317757,25.0,0.031007,0.726724,0.427273,11.0,7.0,0.601351,110.0,3.0,36.666667,5.234505829,1.448162002,-0.207569392,0.255367425,-2.075719075,0.820940507,-0.560942048,2.761454331,4.694554152,-1.834331102,5.775865717,6.149075968,0.599177096
kimi-version,CE,088,C,16.0,6.0,3.765217,32.0,0.032741,0.786842,0.415254,14.0,9.0,0.662162,118.0,3.0,39.333333,5.694787373,0.343622301,0.464369895,0.853297575,-2.041302522,1.246098957,-0.663498906,3.74630454,6.199074279,-1.797142477,6.358328962,6.149075968,0.811394939
kimi-version,CE,089,A,10.0,5.0,3.156627,17.0,0.038032,0.69375,0.5,12.0,1.0,0.626016,88.0,5.0,17.6,2.93309811,-0.208647549,-0.44953421,-0.427981317,-1.936286387,0.58774621,0.059629769,3.089737734,0.180993771,-1.81924736,4.174091793,12.535735676,-0.918180889
kimi-version,CE,089,B,11.0,6.0,2.764706,16.0,0.040657,0.680303,0.465753,12.0,3.0,0.520325,73.0,5.0,14.6,3.393379654,0.343622301,-1.038071995,-0.51339991,-1.884185205,0.492648142,-0.232596268,3.089737734,1.685513898,-1.883882096,3.081973208,12.535735676,-1.156926022
